RMSE,Variance
2.0898333125478623,50079.16035749597
1.8224976897608869,48391.556299035736
1.2286444624934831,36722.88876113575
1.2170103792411953,34896.9786499321
1.0395179684545903,36619.22995898254
1.0887496113871422,38116.25065416219
1.365309608339003,34610.780104092424
1.224838745409152,32495.004985100422
1.0774441349302564,34369.56717659572
1.088511493114875,33375.27280758109
1.0755904774350673,32476.267504193147
0.952396785842464,33871.308925966616
1.005588861343044,35125.87715314443
0.9499844713657972,38057.360710030574
0.956312354823222,37346.65228075097
0.9270943391219836,36809.08409327879
0.9153377296628828,35812.8672551633
0.9136298658177688,35054.78876738296
0.8707684792253333,35103.628446199764
0.8299690783924046,34519.7470473829
0.8323151832247891,34182.20495690159
0.769066837975855,33991.79937767888
0.7653343289472881,33553.021388760215
0.8110944819056044,33713.967642021766
0.8048518563952876,33289.16057288984
0.7971271167475921,32880.865063654295
0.7971109390864259,32331.85025531052
0.7805158796242836,31876.69560587167
0.7745392642327185,31199.757231869226
0.7637913756325444,30842.88056716571
0.7475648687972538,30364.83668619673
0.7488489538374223,30030.455506689963
0.7484362788130449,29462.123614274627
0.7456441764670555,29089.970739739805
0.7244424804595607,28662.42417669292
0.7216176096040042,28236.06416193577
0.70606972670525,28415.304747216123
0.7108389702283783,28293.41654272272
0.7014307257160654,28093.618089906384
0.6680195421692701,29165.55751430973
0.6074164638952648,29830.432630726937
0.6056348258795053,29566.63719882861
0.6053842243591777,29192.56106862709
0.6050005119668164,29013.45002262296
0.6070261151524174,28797.79569128082
0.6079830133386441,28511.97676202241
0.6054809853383795,28137.92562294665
0.6041260986326884,27856.96682791521
0.6012908827449746,27681.24393052914
0.6015698996989424,27446.10759514828
0.6021949380239843,27196.71370308275
0.5986446467357399,27138.57944466698
0.5975645657163692,27012.439058299125
0.6133043006718482,27158.74946725507
0.6119898025132312,26976.48720759746
0.6054332480600869,26763.937831678268
0.6037637885401702,26527.024628344192
0.6013483853391742,26345.58440628408
0.6010012767067647,26203.24284072432
0.5996541326256496,26015.756699647576
0.5866319123322743,25454.4411233122
0.5905369931851548,25408.995318335365
0.5915041027429939,25056.56164393188
0.5901564943377374,24930.72134180982
0.5645215973161165,24612.83654361245
0.5634994078156503,24440.57771311143
0.5504311395777081,24504.100271745054
0.5471860412673707,24186.855593356275
0.5461291584546549,24024.446694336653
0.5132127177487502,23548.717002303496
0.5125198434519158,23448.50092365581
0.4986691742367709,23038.69301572216
0.4992300474856493,22850.916560520564
0.4983768253952992,22720.494929438155
0.496653123573038,22491.760602225702
0.4857441162163199,22095.594745590603
0.4827130789190504,21723.450967292025
0.4816963114103423,21607.014161614272
0.4526715677513406,21575.05493694057
0.4535193342055953,21366.041267649285
0.4503528538463547,21166.330954703688
0.4245513521125553,21120.81195518597
0.4224043063587988,21094.50135058168
0.4187167586002611,20938.52043378784
0.4142866313196202,20808.738783749825
0.412232262982159,20612.21411213793
0.4146842178469346,20781.558325246697
0.4135414917130621,20766.24846061757
0.4098128039478275,20634.92916088219
0.4099932541096968,20439.83538013354
0.4083970627190238,20253.63502172598
0.4050713055317813,20137.730122663696
0.4071249063013011,20032.89418009196
0.4071653921882157,19893.68844471087
0.4069945762201772,19680.064585025342
0.4067710338550739,19481.54354362744
0.4047716117280424,19290.13224714885
0.4034358582939026,19285.1576471346
0.4009346750472377,19168.863704392123
0.3900669728908035,19284.20405568152
0.3808886666916659,20244.00059922842
0.3788420176580764,20277.953199788302
0.3783640159706433,20187.699286386047
0.3782388998487526,20082.727696312875
0.3791646911606724,20009.59018212458
0.37917435679435,19926.8756291972
0.3778563480470742,19783.64716200002
0.3771458821234859,19704.462583795623
0.3769241372463587,19565.01296573835
0.3754971807424737,19387.425302633623
0.3761770124761863,19300.18978864798
0.375768485446833,19225.03011676916
0.3793683834713327,19212.160376026302
0.378672496614712,19057.10125414136
0.3798160816599914,19995.140155908248
0.3790442955931208,19862.82472248769
0.378331675129389,19738.48648471569
0.3726820060060048,20145.95210890064
0.3722152380303329,20045.17384309032
0.3716795389127565,19914.598642644767
0.3718423474783445,19824.80520159565
0.3717269442447363,19718.57756307177
0.3722584711229607,19641.01261985277
0.3379206755140839,20687.18603104137
0.3353397790830761,20607.012194502124
0.3351545556961783,20510.49642132276
0.3347812911505108,20430.67276208835
0.3365084461385696,20318.338538201107
0.3368659642596591,20258.70701702488
0.3367375004848613,20155.43821189021
0.3218432733064737,20392.73813837813
0.3214993548696469,20310.07960395702
0.3203633308810559,20315.73185166767
0.3184945701591064,20113.30319798092
0.3182628063615607,20027.02378500152
0.3172296772053963,19960.07572232181
0.3167910962710437,19832.525073020945
0.3161629324921824,19692.570453743745
0.3141910149567514,19581.41092816609
0.3121198484986243,19414.509819729985
0.3101956517817195,19301.915603009485
0.3100330588196403,19207.29643740275
0.309585977522043,19138.62782325697
0.309430694913853,19029.77047204067
0.3090550303474195,18924.64123219997
0.3087232290668689,18844.44152934961
0.3015835870931643,18885.43521458862
0.3002927492490204,18844.677173631066
0.2986316779310438,18750.9352962348
0.297969369826815,18672.471065893977
0.2970246828429283,18644.57169068285
0.2961684004433544,18560.72137619292
0.2958242428475637,18456.553494379303
0.2949691863194062,18393.687312017995
0.2947009029869402,18311.90526033218
0.2932734369367352,18288.13686754276
0.2932723138696128,18182.17569118997
0.2932794638704243,18082.907867220176
0.2925175669226875,17927.952187035007
0.2920642697643791,17900.343973461237
0.2908115021427185,17816.48551385398
0.2874832498685069,17787.704642617813
0.28696653258676,17706.05776399197
0.286846171746987,17610.605425425318
0.2859240232724284,17518.409465797802
