RMSE,Variance,Train_RMSE
1.9340398697632903,495196.25,1.9059508362161384
1.792994497211375,455099.625,1.762833165565174
1.9772302999686795,432284.75,1.9508300234691585
1.2111578088799655,261706.75,1.1769854075648598
1.082985927491044,185629.78125,1.0650292074047822
1.2970375811705614,199344.765625,1.2784230263503873
1.303200247341395,278132.71875,1.2964874426316777
1.2016361345536108,189317.640625,1.1965503977826932
1.2280633639796432,322095.65625,1.212693551170038
1.1492701970110093,339404.4375,1.136566142149952
1.1148804721978922,339005.5,1.103304087136051
1.201151888745579,230239.65625,1.1872341217914393
1.0694354603518106,319983.46875,1.0561887346833383
1.157447419323369,227812.4375,1.144407099510405
1.116920913445967,221151.015625,1.105689293557235
1.0718094738012074,232441.359375,1.0621745228836663
1.05438530240529,233654.78125,1.0435983164849187
0.9978267264075183,241352.015625,0.988072899156492
1.0614915870086792,284042.28125,1.0486755994139767
1.004869300488806,237510.4375,0.9944414969478548
1.0574511073138906,225417.546875,1.0479502830721183
1.0177551224182813,238838.9375,1.0059791624259855
1.0395120032179694,222966.515625,1.029810801079282
1.0192658688141234,229646.921875,1.0089934872986768
1.0706680466775451,234983.8125,1.062295466338359
1.0096408282626723,228957.1875,0.999547424980724
1.0401138296295025,218011.96875,1.0317727975316615
1.0259705733685578,215595.625,1.0177328249429711
1.0424355722954346,208399.84375,1.0365720646011156
1.043317060192972,198516.671875,1.0379334886315617
1.0506294542745016,193680.359375,1.045541634473762
1.0481234530401236,184515.9375,1.0436871606986304
1.035246982526953,185389.3125,1.0303513648612317
1.029698079591116,199780.265625,1.0240050728589478
1.0489509658750158,177616.515625,1.0442068079233566
1.0321355242171386,160452.5,1.0277907551881251
1.0404279515301356,173198.609375,1.0353203001880107
1.0388796771895843,155565.359375,1.0346026167942473
0.9948717075592493,198169.625,0.9888144447415688
1.007087844102574,197716.59375,1.001442577333734
0.6954195167142042,102128.09375,0.6937689888426947
0.9801629136209788,206324.0,0.973179789470985
1.005071417490331,212952.21875,0.9970852129981784
0.9433428103623116,196372.828125,0.9358928770507684
0.9971110197195014,207359.25,0.9886836424408716
0.9508583800729208,196018.15625,0.9431860263511171
0.7306933153909982,123610.8671875,0.7301784184345924
0.9589547547320588,205900.640625,0.9490572530886566
0.6294427083457671,69859.078125,0.6269866394249575
0.9541267377241066,197620.4375,0.9445274690888844
0.9510584149170213,208573.203125,0.9401624944823878
0.6163714894606848,63861.33203125,0.6133242874514119
0.7654023049706097,137657.046875,0.7576530912251833
0.7460739464125236,121673.078125,0.7399042993373087
0.7466587014360857,121946.8125,0.739595204138014
0.6027524979782336,55168.47265625,0.5982488494393454
0.654232866075723,135336.359375,0.6430312940706499
0.7211449785292089,155223.953125,0.7072111780498033
0.8846911666946693,192727.765625,0.8728617909463677
0.63720678575559,126268.1796875,0.6282881268068432
0.7377965152308454,125901.5625,0.7274766545266608
0.5379780379084472,62528.62109375,0.529823247737071
0.5416718504543077,62240.55078125,0.5331860296025691
0.831867902711077,192032.90625,0.8210789247878283
0.6016056166496396,131992.921875,0.5920050367924108
0.6674061832431308,151758.09375,0.6551450757226729
0.5483547114908521,59949.3125,0.543035514132718
0.5333998618898456,65763.1484375,0.5276471581607065
0.5753358417962386,118079.734375,0.5669993665286369
0.5997589366166903,134488.59375,0.5899823082675694
0.8279373498200719,185217.53125,0.8160988686649077
0.5261671529524812,59391.671875,0.5197647113930417
0.583446559594703,135836.828125,0.5741187206087806
0.5349308387849975,58022.68359375,0.5287403060443266
0.5338193626566009,56190.90625,0.528213136663866
0.5193123365884839,103254.78125,0.5132094734559307
0.5197850319567144,55451.37109375,0.5141120923107481
0.5127103194563765,54462.6640625,0.5067513893877605
0.4989478396954498,65453.28515625,0.4928254649102856
0.5207510462866488,52184.40625,0.5158910759957324
0.5413656901056433,53896.10546875,0.5370722620286528
0.4881209591773644,60230.24609375,0.4818023015356069
0.4774889670013562,81295.65625,0.4717747113507556
0.5037680171346121,98186.3671875,0.4977688637895295
0.5183926870052707,52314.0234375,0.512312414924776
0.4939106380678126,63943.83984375,0.4877739876159798
0.5243540537798961,50408.46875,0.518463421384079
0.5055113519390125,50175.09375,0.4992386973658727
0.4676778455172291,66229.421875,0.4617408581082988
0.4633577034618185,67538.609375,0.4576978542355678
0.4687004923948119,65959.8828125,0.4628968156679359
0.4633100113101393,66215.828125,0.4575923429267435
0.4666669026946931,67418.796875,0.4612409992069978
0.4597815219662359,69135.8671875,0.4544283517683702
0.4549414127856623,79954.015625,0.4491053297204057
0.4547431586077277,67802.0546875,0.4491895623750206
0.4562670071560351,68742.09375,0.4507532560983707
0.4535415131994034,73175.125,0.4484348140926296
0.4561676779295829,70681.15625,0.4511078516630134
0.4496888983073357,75735.7734375,0.4450834480239699
0.4477546477505417,74019.7890625,0.4431907511544448
0.4514407624674624,75488.3125,0.4471191207306355
0.4470900680394355,79292.4375,0.4425853671370955
0.4472641927428549,78164.1796875,0.442928814191765
0.4474889889143064,80696.28125,0.4430405394412166
0.4403950981897466,79985.0390625,0.4358047738173791
0.4407464670412103,78312.28125,0.4360409307783884
0.4469523662158307,77582.1875,0.4424433440218327
0.4467100210935416,76678.015625,0.4421519193179102
0.4413818678528158,75762.84375,0.4367403414451909
0.4543009262432897,76355.703125,0.4500895635970927
0.4427971025491828,77343.25,0.4386875944862353
0.4472078581749454,76621.65625,0.4432153475383649
0.4457352325094572,77278.859375,0.4420085050251296
0.4453769408523845,76072.2734375,0.4417690964909578
0.4407062502985539,76523.46875,0.4369534009838896
0.4475163059336998,84188.6875,0.44359481934029
