theta1,theta2,omega1,omega2
4.224669041683317,4.683415608932177,0.3977375853756236,-0.6255274522402419
1.8556693111003075,5.688790659751745,-0.2315795845247955,3.309250143769852
-0.0137621029370616,-0.2626653119203771,-1.0508415555787889,-0.0194775264792718
6.26942320424258,-0.2626653119187717,-1.0508415555790729,-0.0194775264815932
6.857317046146917,5.208579316362834,-0.8775223921929622,3.2458636069224536
3.127722128493786,-0.2669402786479748,1.0509511860177951,0.0236564715085806
0.3405798688248405,3.66300882499369,0.9989539749507446,-1.0380883029514432
6.9927290591496005,7.894723576270874,0.8458375958194086,-3.7955515203920807
6.296947410116674,0.2626653119212188,1.050841555578641,0.0194775264780196
0.7200984846373129,7.84218696908109,0.6489478338208966,-5.244417656079796
6.632155909640216,3.892024035575473,0.795311377395619,-3.132257657552534
6.562806054233235,2.3758809475031453,-0.8059478319973558,2.833057733697828
0.5533786940521471,4.608914742503511,-0.6774039602550957,5.205009832270085
0.0137621029370616,0.2626653119203771,1.0508415555787889,0.0194775264792718
0.288233396116783,2.629480533103965,-1.00748258446757,0.7969289672740556
2.48062510132536,-0.682037317373944,0.8608828884405869,-1.7733544518913236
2.497299921722587,-0.3310384034719862,-0.8748974659855416,1.4761502326194371
4.452839311816844,7.010618458630482,0.9384655484979746,-1.130338027989553
4.463767555927777,8.06082461677554,-1.0900500489413232,-3.288080794504773
4.056247533605574,3.2657467944795595,-1.1012156896765024,-1.131796770225243
0.709543749529013,7.894723532641243,0.8458375945227643,-3.795551445792788
6.264938821569329,-0.3967169003679262,-0.8492157234485779,2.0309482709633526
6.301431792790529,0.3967169003818382,0.8492157234478288,-2.030948270981713
0.1635889515649146,1.3328441076656814,-0.8341003819764504,2.305367192580002
0.2117481371671521,2.383805516103431,0.829302576401701,-2.4488750964946058
0.5741317385800395,5.208579315371886,-0.8775223920633297,3.2458636048099967
7.0032837918169015,7.842186969081101,0.6489478338208958,-5.244417656079795
6.836564001231733,4.608914742503506,-0.6774039602550957,5.205009832270084
4.051840189193403,3.181609087544727,1.098253413199797,1.0106000426132389
3.798638108393628,0.5650954439826598,-1.0608516186052104,-0.2247375134642588
2.2062653048631047,2.7383752855918244,0.9372888373553866,-0.4101868951800822
2.2238354569513543,2.9957367467386686,-0.886179100275804,1.1947513416711055
3.1168381401940013,5.849478611945713,1.2405790950750202,3.661751666392849
6.629839775147516,3.172755616124643,-0.9881882675741238,1.1630591778659565
6.693785554664237,4.452409977929964,0.976135370800417,-1.4983992469861966
3.7692654171098168,6.6975815218413945,-1.24324225186447,-4.015384653365115
0.0182464856116241,0.3967169003955286,0.8492157234470878,-2.0309482709997737
4.573661861979063,2.2849422556870405,-0.9015604287299156,0.885241128330053
4.572480279864052,2.211677064766043,0.9009078520081444,-1.0383710535585065
-0.0182464856116241,-0.3967169003955286,-0.8492157234470878,2.0309482709997737
1.9615313773027048,0.2833326690302701,-1.1050736498816205,-1.0955283982334283
2.0268766678079024,0.9830882549918764,1.096463149131136,0.8650724962277694
0.4934913299914418,5.523628376150793,0.7451499175699746,-4.05675594663845
0.3919268960835863,3.33723097958119,-0.7641714649680067,3.611595472160474
2.287131233332786,3.595904062511836,-1.0869607985419758,-0.9128949505911346
6.452737499998697,1.509797509253613,-1.0356237660718348,0.2628272948971252
6.48892974097944,2.2083653161130217,1.0318804528903742,-0.369715790073706
4.804531889390439,4.327002905051618,0.8534157630164235,-2.135153518238202
4.85207039290995,5.428543764012309,-0.977071724768398,-0.7522329786025488
2.259566225131507,3.16585723562678,1.1589016732900512,1.9879507869509896
5.006846910806436,7.171198336372068,-1.2341161442099358,-3.55333280649032
5.017069122154718,6.057888543071393,0.9669744526828494,-1.9949379053982204
2.436377868093505,4.938275698590268,1.039920208145085,1.4965386577795958
2.6854575603324697,1.6007129057039076,-0.8808167684577916,1.415833289265365
2.6711941314769425,1.26711879333362,0.8728095883675154,-1.5946055116969846
5.074074981091109,0.95053837834413,0.2037174168642896,-0.1480254544602502
2.486338518850427,5.585768708978771,-0.8683796295571221,1.1823481018425444
6.754515880153817,4.177389678745405,0.0478840165959421,1.2743158668883687
1.20745924252973,-0.9876810180635596,0.0163325609899929,0.3506636757584599
5.336140640953832,3.746585404295267,-0.0615206620503833,-1.4025527775894977
1.459430866300334,1.54468722237758,-0.184207590422644,0.4180025103785165
5.791175027987455,9.062205771443752,-0.4733861634363152,-5.023068034614263
5.479924295952068,4.703540870878966,0.9798997953869012,-1.5195545613733747
0.1405584805974596,1.5336973260987168,1.04215231026365,-0.1609548484888517
0.4616867290692339,4.222057096975632,-0.9394299616089744,2.0850803544850645
0.5564904218193992,6.151484966702988,0.917975559751262,-2.6255860061549683
0.1092208806250228,0.932846687791157,-1.0443585949592131,0.097890330099511
6.428922642066482,1.6870954687952882,0.8400137218788274,-2.2279816900735216
6.387272302779476,0.7799340673868911,-0.8428506591530238,2.1420775744621863
6.210806895036939,6.509565769749537,0.7101142588152145,-5.1994666987706415
6.1192973770155765,4.117326267858092,-0.7741299636753755,3.609789655080539
3.2710168904589048,1.3690970559109363,0.0033858959809887,0.1003402781578945
4.443643361047748,0.9217356388307344,-0.8880051792118984,1.2178470941040316
5.191037836601676,1.9999702661559189,1.0727609707486891,0.3852016881500695
1.834037459297002,-1.0139101028829722,-1.1072265062882922,-1.130181950572119
4.449727101251021,1.028663863052605,0.9085284813964054,-0.8363381824173892
3.652260423956641,5.12859137682834,0.0994474613491601,-1.313975977084819
5.203472435129843,2.244342428298856,-1.110191007736493,-1.1548303012406689
3.638424967320902,5.065352256461143,-1.0545748466615557,-1.3188281190740776
1.2058179717618942,-1.008021158744835,1.1076266094389096,1.1424859171646855
1.6783541956079508,3.4473193317989668,1.0509773730383014,1.1404531286225776
1.7010641854817137,3.820902457959376,0.0155765121608254,3.051794533973165
0.3580293827238487,3.2380069926888564,0.0262798264069963,0.7243844084992899
1.337787695449817,0.3456904868233427,-0.8840894496453674,1.2793619558974514
1.329182611120611,0.1971856496226742,0.9112505714977076,-0.785790348472358
3.460457478382508,3.278986986364575,-0.2009271078961902,-0.0366745297268751
5.392599240294959,4.008580934157518,-1.114535521269845,-1.0104231743538723
6.343957719784036,0.5672506444675374,0.0020861372167043,0.0615837285311728
3.7549264873376966,5.92948269187898,-0.0533517685466539,-1.4620587189781742
2.477663882631332,5.367751802552821,-1.0867123490533552,-1.2854935033522268
0.1213384426199032,1.129062762759664,0.0045968101083454,0.1345989070679727
2.1569796460648902,2.2979309267435,-1.0938658640667347,-0.9248334299562628
1.509504079259967,1.9329227698056024,1.0483122430890686,0.7157941086587848
0.52647402832218,4.615275709544165,0.061963260427067,1.6207564129792535
5.694515986112595,6.48090047813665,-1.0947911542720756,0.2331026198644824
3.6737574384615392,5.730434923391432,1.1801261018688125,2.672245008621286
4.4491478478825845,1.0139101028829725,1.107226506288292,1.1301819505721211
0.8810858784263393,1.89041398728602,-0.024312641880769,2.412095140677391
1.701220950489053,3.938518893910489,0.0149865237594389,1.0671070176009898
6.583163090967519,2.737438541961539,0.0184924582349819,0.5185843769583456
1.7822346332614856,4.245321720783078,1.2106102357576027,3.1204236770550766
3.4613065731799937,3.313532012189424,0.9814320578392208,-0.1473958318577953
5.600169279247059,6.079800087829326,0.8190320255330942,-3.7808940651898566
2.8009066814433257,2.629975947149165,0.2999253555514272,0.9339013910727588
5.691952869814463,8.028670786488322,-0.1182776463358445,-3.84105566465368
3.523520431126129,3.9541458122061535,-1.1219728299006289,-1.4784961279303732
5.080484807461749,1.094645766764383,-0.3179469034366968,-1.3908267797685996
5.395013017960082,4.271439514207084,0.2180883867157176,-0.8269472602550254
6.744872036579864,4.222057097817543,-0.9394299616201712,2.085080356060328
1.753298097566073,4.844667110430829,-0.8801321959703534,2.1940007451569503
0.8883074370286405,2.0378069661062663,0.3456036712807168,-0.0862823167440436
5.313112920445566,3.2429084553157472,0.8460303003637383,-2.189794045593346
3.141920850966763,0.0098435661227095,-0.0193480409980741,-0.1805079041825146
5.076700979924814,1.0019790558592352,-1.0274075476897455,-0.3508082198140026
5.519982432511794,5.19200771155009,-1.0207853269434333,0.0652582984813009
6.83967573123143,6.151484944150321,0.917975561481034,-2.6255859816190927
4.056158781615066,3.2528176096965686,-0.9010748944897083,0.874341184398499
5.556679770528593,6.522824525005301,-0.2480502080183933,-4.372639849207988
1.905839567429632,-0.2081283718482524,0.9854478790866592,-0.2997197765389067
1.8971222789643607,-0.3789653338251265,0.0843858290612748,0.683349311501832
4.055090769636772,3.1940894734604903,0.1006347925329853,-1.073103296384638
5.707692163423845,6.780529423103249,-0.92257522652557,1.5519260085214823
3.256440687606216,1.0623380038815042,1.0579230842142904,0.1575870049567469
5.672473038908911,7.161093705838923,0.6812818296158518,-5.698682131490761
0.2842127857173498,2.49150609482478,-0.867152161560954,2.20880946192294
1.2042956038491477,-1.044442594328778,0.1172827680709851,-0.6306419273116076
6.0636561342417545,4.521120962537339,0.8777781163479995,-2.59053244940774
3.280312287857003,1.5184361820414374,-1.0597346495967774,-0.2107997314434313
3.0129810429248365,4.969179325953622,-0.0577648621459657,1.676587499348998
2.996945961955212,4.752073683062865,1.055479242392511,1.2321086958707137
1.2118965529390655,-0.8958520496105395,-0.8859598351929926,1.300041299600979
5.849856114025814,1.96410308722416,-0.9373546121785812,1.1034803812661689
0.2733820266297288,2.968441037763966,0.9178882059983212,-1.6645075851377469
6.679368364946881,3.411509368887028,-0.0265615380757259,2.550734289949669
0.6627546022222756,0.0499159064031593,-0.9597512661207755,0.7946649744269603
5.762549695434937,1.5180406289183157,0.0597151972714659,0.1688928622216241
3.878081517715632,1.5448147103187275,0.1324299301124625,1.61840668981878
5.745297219573019,1.1847220262360718,0.9562192837948535,-0.9008797351233572
5.895229322101143,2.898012059199905,-0.1547931552172694,-2.0760969756095866
6.863752038067524,5.031608838185885,0.0783395920039971,2.014959488266596
4.32094982237387,6.20520993442339,-1.0079634230994865,-1.4391284815499674
3.852189546332507,1.0393315811019694,0.978100474615047,-0.4103787079139313
0.0,0.0,0.0,0.0
4.321458846017481,5.853688001317472,0.9294079376150424,-0.8450896525051824
3.218512855976218,0.9298565054573004,-0.933821080127893,1.120973946633281
2.225831976089089,3.0581292596696805,0.0215427404720061,0.4987811453579157
6.7436788712350895,4.444997472307769,0.243044586657216,-1.5485826625635195
2.7436392693985163,2.1453621857551,-0.9897615168524756,0.2511895475126234
3.521417198193251,3.887098490639032,-0.921878181382864,0.5310941987733967
1.251233062766086,5.6596738151117645,0.9360879060225727,-0.3349674761231865
6.556567334138385,2.968441033304172,0.9178882062046464,-1.664507581883344
2.731570603828036,1.868452215676318,-0.1137131075553482,-1.3020721555939632
6.526389158611305,2.275250547913815,0.1078782056244005,1.2269041516155672
3.5289946869063216,4.053732716913891,1.1220537154665595,1.4741713533936502
0.0764663663782681,0.9066276480833444,0.9490874570664076,-1.0267150666661389
1.1436280871679698,3.995937368076604,0.2829454827187661,4.373891855489545
2.5307798197743794,-0.2874060569149052,-0.1356514228856069,-1.7140592474337772
1.4683762361767785,1.6756367521461024,-0.8668069982888938,1.564352216255134
1.1575539298912343,4.400000440933689,0.0807231828619046,2.3150813532426864
6.68239466913555,3.5280291886342443,-0.8453658555708976,2.792972348737469
0.7664599080975364,0.8682731076454673,0.3391009965693235,1.7489884617033422
5.334076328589226,3.585313523691651,-0.9222822895259843,0.6122781979951561
0.97972988327679,3.2341546782455373,-0.9395142959799676,1.5003559366187345
0.0589112578207504,0.513473008791059,-0.0943937265665662,-0.835646636781898
6.304028685346718,6.687513315597534,-0.2364715268512489,-2.578160089681067
0.0624925248267052,0.6180188415387615,0.0986875179156191,0.9608967346488216
4.571414350757573,2.2143112545005166,-0.2198025107932281,-0.2788758081338148
5.079361529939943,7.9869761966970945,-1.1668581239192246,-3.145025530507754
0.7695505918362414,0.9572113625427342,-0.2502146950298916,-0.0615603134389816
3.16858887810102,6.723561620804444,0.004685285958025,0.6051593461303396
5.30821992618291,3.0846629063805007,1.0455812605854753,-0.1919355284501352
5.091426980128944,8.283228647873598,-0.317477357393138,-6.035947078251222
1.4495669392851454,1.3608774294134447,0.9217740390327552,-0.6040590003334869
3.5309580233314093,4.11243962769095,0.9227016557882683,-0.5077859783024181
0.348970602460626,3.892024035575477,0.7953113773956189,-3.13225765755254
4.381990844226316,6.073241785672591,0.1671498140111576,-1.822870123970378
4.630729751096955,2.736372019078801,0.9924253308102988,-0.2339734400821318
0.4846884404541959,5.348687004989037,0.8693830248129416,-2.817134172705926
4.778994205377154,4.579225876968176,-1.0502343700242596,-1.17732187763233
4.460595417119692,7.232824550039594,1.0743390411631544,0.5377659649950838
0.5660501782781958,4.951994999287772,-0.7779662400575084,4.216411484154973
3.0805668843188423,5.273512213599996,-1.101391625878236,-1.9481631806149813
4.634848155990422,2.840806300226657,0.0878074241894117,0.6408148729368813
6.794895851180483,4.511579802925384,-0.8103078012515371,3.619575536551405
0.78844293476939,1.2999132320304647,-0.9676113562015152,0.7986855174126889
6.331816925215181,0.3339676614277537,-0.9700703525686636,0.7965947501950637
6.33297040736718,0.3479214605510437,-0.2758550559864424,-0.4884972116823324
0.3953025431682463,3.423642274509657,-0.2191130935521865,0.7163158840399086
6.91941205153831,7.074581831182557,0.7843859771700775,-4.094686047302416
0.4440907217624388,4.235274362163358,0.2770171350883736,0.8945209176139948
1.1598344202075626,4.817485805925271,-0.7210202378094396,4.318699812612134
3.8755477672931256,1.4829424893775185,0.1273637964658871,-0.4727691349817725
1.8980196405310663,-0.3670967040069857,-1.0068261785466217,-0.1378668732630292
1.206149665045329,-1.0114563592907395,0.968052031697608,-0.2294763656561527
1.1836427295763503,4.993116354463289,0.8483774558064743,-1.218133556762989
4.802396161325278,4.255085212888457,0.9740205046502672,-0.916655861859944
1.3913707845819177,0.8179561205936036,1.0133827775115238,0.2403669534644336
