RMSE,Variance,Train_RMSE
1.961145463570794,98829.14,1.9315397595686183
1.8498822557320536,207060.1875,1.8165566510938416
1.6323493505002151,206457.0,1.606331789897146
1.1062248295069077,163872.96875,1.084894721262523
1.0735211154088045,184161.421875,1.036430573397822
1.2610639264321424,186612.09375,1.2391784864357982
1.2278515375632808,226526.140625,1.2110934348566484
1.189160364910978,229400.296875,1.174115222677372
1.15956076975527,228705.75,1.144121755069364
1.1495685519824788,231809.953125,1.1346774030536544
1.2141152766521943,128614.1953125,1.2072992940688696
1.204209796024346,121596.46875,1.1978222946195245
1.2269664811149343,104865.984375,1.2195599702249391
1.226364705820843,102702.453125,1.2190996059402015
1.146912081713311,188910.40625,1.1375049440265688
1.158482625858258,184960.40625,1.1492347682161257
1.16030280358961,179930.1875,1.150899737019782
1.2252294703527704,68847.890625,1.2189273599462571
1.1954039962239014,143333.078125,1.185893946702924
1.2232135330717286,64405.6328125,1.2162043077434397
1.2233343754324923,63623.42578125,1.2166775108047423
1.1906187405440647,62195.5859375,1.18297703503425
1.1160880579697687,156616.34375,1.107791801850026
1.0754010563579397,134703.6875,1.0699623745070286
1.1120153322942286,151277.453125,1.10397157592822
1.0911113494226223,172282.390625,1.082989416295415
1.0925065261194502,167414.40625,1.0844112889338655
1.03914542316508,180273.453125,1.028259974448572
1.0672298246752931,166118.703125,1.059789827678275
1.051471465723316,151413.6875,1.0445845442261037
1.0705429388328842,132462.59375,1.065991269785748
1.1174769432853702,155395.09375,1.1094910636180335
1.0706809224425242,142278.984375,1.0642493792726224
1.0718957909931337,139626.828125,1.0654761653538058
1.0871587739314923,125439.75,1.0824208894313647
1.0807590950213295,134120.53125,1.074575342480208
1.0829345159027692,120210.6953125,1.0780913493841435
1.0680296817337387,161173.765625,1.061294651045442
1.072898381489826,146799.046875,1.0676282865780242
1.0524523718168075,135533.671875,1.0470493086376558
1.0258785582588097,139568.4375,1.0201340661318787
1.0124870975861922,136006.34375,1.0064280427399122
0.9909358711289896,188107.640625,0.982155170994966
1.02601637411894,184921.59375,1.0184032418156523
0.7478037360907012,121455.6953125,0.7439510639199323
0.9198608413046298,155164.75,0.9127543403085824
1.0200611068287315,200397.8125,1.0112666014651004
1.021452014986306,197959.09375,1.0127330121081122
0.9233716144259422,170887.078125,0.916992519711332
0.9305691248834592,175416.25,0.9237512001813734
0.7303111198005992,122938.4765625,0.7291204336178223
0.6406414717252116,51190.83984375,0.634948839737548
0.6818644615723616,120389.390625,0.6777674402109404
0.6703998116416363,127035.609375,0.6625637244647249
0.5879566063853691,43605.5390625,0.5819466901828905
0.6894363260960106,127251.71875,0.6831095538336377
0.6410687311328785,59931.9609375,0.6361071024237887
0.6914105997723636,125193.84375,0.6848133000623318
0.6287760710690552,110215.5390625,0.6253903411502929
0.5986557164409267,57927.48828125,0.5937097132818089
0.6570714318433646,111432.2734375,0.65648132350563
0.6301133617369656,57158.6796875,0.6250178965152533
0.5896987820797853,97337.140625,0.5883454863063788
0.6138199152792071,111253.9921875,0.6113927824052019
0.6206857234282508,54087.109375,0.6149823438775942
0.7104901524110306,131154.765625,0.7036800032100083
0.6197246324524525,51983.0,0.6139931628919121
0.56988000336755,89615.875,0.5680262880893335
0.607268198757578,52794.1171875,0.6039852098834904
0.5887887685211858,55606.08984375,0.5855584848129294
0.5732243293589795,51861.60546875,0.5684352772821448
0.5785079599452135,51538.34375,0.5742573227284856
