theta,omega
0.5981296558237,0.5563990142596358
-1.9783392494832004,-0.3778905633539059
3.041925098200102,-0.9950166389085128
2.7948366869114865,0.9517734022241188
-3.041925098200102,0.9950166389085128
0.5007452053989593,-1.0422138714177365
-3.2412602089789435,-0.9950166389221772
-1.0701020145494406,1.0796873476251496
-0.8891701900830078,-0.915850173612851
1.9039195992056288,-0.3634870256186814
3.1546803190175754,0.1306592934246153
1.5859882110932453,0.8906332161631864
-3.140585848574573,0.0100507091313512
-0.5359037614508508,0.0609961255293439
-2.0859393009149207,1.073916739125056
1.8315154863348453,-1.0846606338961915
-0.0585421357092812,1.0008228318421812
-2.3488008102190707,-0.9159927293912292
3.2412602089789435,0.9950166389221772
0.9584972000746872,-0.2921847836530841
-1.5208012787516063,0.3894599628521934
-0.0195977974604621,-0.5106213427119191
-2.415097079372377,0.3150059043568943
2.57809030417442,-0.5807745208989866
2.105543571706919,0.3833908072579897
-1.5859882110932453,-0.8906332161631864
1.1968082206006798,-1.0844185787657783
0.8891701900830002,0.9158501736128696
-1.1453697742402855,-0.3000834302315831
-2.81027810631185,-0.4753795831738698
1.333432957613074,0.2736809163324893
-0.194063615106861,-0.9756866410165428
-0.6673199455923203,0.6540457344426834
3.0962892475056374,-0.4522818059852914
0.1117843069798005,0.1597181492705948
2.5848080470100907,0.1168584609178986
-2.7572716192961395,0.6842061945485047
2.468059090236148,-1.0480044797038544
2.157850930941832,0.9047556306672224
-1.5773939421008756,1.0893302984086326
1.3718195368293586,-0.6080773708551215
-0.592107720284188,-0.4966480665523904
3.0096455095367656,0.5740869969296073
-3.1929365075042737,-0.5125859194578724
-1.9393449960711897,0.6416943000370875
0.4937516841495236,-0.4791936866089288
-0.5639511528776553,1.0474724870799077
-3.090248799675462,0.5125859194578585
0.3835403339868929,0.9573491629569038
