length_scale,nu
1.901273516083137,1.5
1.9027699034696148,1.5
1.905126065799567,1.5
1.9075397364112228,1.5
1.9098368887122976,1.5
1.912268396349148,1.5
1.9147017943085607,1.5
1.9057158797350129,1.5
1.9080605288609245,1.5
1.9104020330704403,1.5
1.912196381542276,1.5
1.912443542203424,1.5
1.9147267393688647,1.5
1.916803506990563,1.5
1.919097251054972,1.5
1.9102662372288,1.5
1.9061594320425008,1.5
1.9082877027829936,1.5
1.902565340641994,1.5
1.9048249690492207,1.5
1.9063462051086328,1.5
1.908736382110271,1.5
1.909473472679896,1.5
1.911616430843668,1.5
1.9118886945240248,1.5
1.914172472381304,1.5
1.915917607756885,1.5
1.9177628721753792,1.5
1.9192713392050949,1.5
1.918654052157518,1.5
1.9181015309966671,1.5
1.914769665625312,1.5
1.9169324820327809,1.5
1.919160182708143,1.5
1.920375853900559,1.5
1.9220743120248749,1.5
1.923631816963566,1.5
1.924735875128831,1.5
1.926857266334371,1.5
1.9285246693765152,1.5
1.9294660700112127,1.5
1.930377769868856,1.5
1.932467562751568,1.5
1.9346351658909289,1.5
1.936358062438973,1.5
1.937687299056593,1.5
1.9389331281354163,1.5
1.9405341300467829,1.5
1.9427139910725144,1.5
1.941586120537468,1.5
1.9243553339544863,1.5
1.9264561342451003,1.5
1.9286811380651991,1.5
1.9307946289893048,1.5
1.932476987408676,1.5
1.934424243598189,1.5
1.936042779308856,1.5
1.938096882816308,1.5
1.9403252712074464,1.5
1.9337521601483496,1.5
1.934923267147396,1.5
1.936158128367668,1.5
1.9382898180014223,1.5
1.9389654056471788,1.5
1.941068790849129,1.5
1.942934343006326,1.5
1.9450024828136392,1.5
1.9470378790228708,1.5
1.947968821376428,1.5
1.9497839719286627,1.5
1.949914769113941,1.5
1.950996445291452,1.5
1.9519455637791203,1.5
1.9539052823432856,1.5
1.955497123269078,1.5
1.95693955934873,1.5
1.95134210206072,1.5
1.9532947860202428,1.5
1.955159854588844,1.5
1.9568687757543748,1.5
1.9585982346769768,1.5
1.9595253013367884,1.5
1.960509384731208,1.5
1.9625727847865109,1.5
1.9640461791761727,1.5
1.96511570876809,1.5
1.967146786820409,1.5
1.9688799043430696,1.5
1.968930615212367,1.5
1.9704198017488967,1.5
