RMSE,Variance,Train_RMSE
2.146856127461932,248724.58,2.122256191890595
2.1099139597174954,326368.0625,2.0852228443653846
1.819395924347189,204762.484375,1.799800629155411
1.1273953517191764,210611.3125,1.105111483502951
1.5195879878653462,230185.5625,1.5109233809933007
1.7206881773622469,205307.578125,1.7135069480913323
1.7541332634176452,184173.234375,1.747984570407906
1.211485009981936,262416.78125,1.194032635833885
1.061799506015989,190948.71875,1.0542039361573758
1.1845776886701802,172743.625,1.180895177969868
1.1699457515887124,160993.296875,1.163819060342804
1.119737269648066,199832.828125,1.1116636344929405
1.1447911796102448,237156.421875,1.1325504743437491
1.1311504192138395,242077.09375,1.118347954111747
1.0689073480708342,192011.453125,1.0604101672757744
1.0395769720464512,245016.5625,1.0293974736512146
1.0666377583709432,241914.21875,1.0569787460773112
1.1408423584073926,288447.8125,1.123837270035176
1.1348159053733533,283807.78125,1.1179551000504748
1.0452479146586615,248244.609375,1.030099553602847
1.0451345521642763,242214.84375,1.0301405114461846
1.042483239303287,246208.25,1.028653597538817
1.0384185581136238,241746.5,1.0246809545329052
1.0700710922888752,286265.0625,1.0546950735334923
1.0521954908475468,216485.734375,1.0430026432897268
1.0444999961453465,229593.5,1.0304783262204438
1.0402366057538754,227688.765625,1.0265349694055603
1.0383281588969886,226195.546875,1.0248254278887274
1.0216437465432375,207539.34375,1.0080029328365048
1.0477212969150165,208510.46875,1.0378183585662255
1.0335509091528543,212298.8125,1.0196893381241048
1.0315871555928915,211247.703125,1.0175977356331805
1.0335908993317662,209581.125,1.0195441761038213
0.9921783067848496,199506.5,0.9808224748264722
1.053234965774465,210239.046875,1.0438509094581034
0.984790202282886,212577.0,0.9717120932633744
1.0433426987737302,204286.203125,1.0335955197465334
0.9846174077172258,208814.59375,0.9710097979124458
1.0378918889915458,204603.46875,1.0279269610012702
0.9400669857937044,191414.28125,0.9304581212931908
0.8731251561376477,169180.15625,0.8659912210334914
0.7155141396077782,129144.6171875,0.707511340669767
0.5958983881730884,116121.28125,0.5898118889995717
0.5718368974963487,112000.828125,0.5653948752715966
0.5504806706507095,104851.9765625,0.5444601235557026
0.5796160879300815,115131.03125,0.5726696400333843
0.552968713781917,104631.9609375,0.5472065031364046
0.5561284216127556,79920.625,0.5516915751673154
0.7373700578486856,124601.9453125,0.727410058123826
0.7086858486191364,115650.5546875,0.7008021753153503
0.6971006005804309,132635.96875,0.6854860377401305
0.6217465614005446,118916.7421875,0.612647622146458
0.5296965439288523,100353.171875,0.5227907283787359
0.9069693052807206,196202.34375,0.892337954376193
0.5628514169700515,74990.015625,0.5541562778375237
0.514589291745801,87136.28125,0.5076260610376756
0.856279733058928,180178.953125,0.84312968124005
0.5249515138554742,93701.8203125,0.5178424732595905
0.5482583016111222,71315.546875,0.5394174939350578
0.6430098782988423,120450.8203125,0.6327204877632289
0.6230376216291397,117621.15625,0.6133263470484989
0.5323201168720795,70615.890625,0.5224140643983819
0.6533312364184393,121909.4921875,0.642432826689153
0.5413536796370332,99385.7265625,0.5338563822050958
0.5064926356345404,79542.0625,0.4983745005917938
0.5364774692244002,67131.46875,0.5266956543617143
0.5087136182663681,66281.9921875,0.497865220696924
0.5309611631860172,66929.1875,0.5224204426420035
0.5292047207025247,66428.609375,0.5207188695563256
0.5186743807634591,64393.55078125,0.5101308156347062
