x,y,z
-6.965589780059524,-12.901432370958547,11.37363589536403
-4.095919083059685,-5.26662861019416,19.2329585524518
-10.139359495428693,-7.795382955389347,31.671261992293005
-4.363994650623654,2.6166625788771003,31.017090725105707
6.45684921148495,10.970157587451787,14.747106162486809
14.284390498220118,10.931460746477702,37.87724441250893
7.527196818673307,0.0917516649809348,33.69274707078615
2.249834426197072,-0.8403101165123504,25.53367791496583
-15.004133549592597,-18.250329897060507,32.410260856829325
-12.783271468467357,-0.4567167735900221,42.42683031416276
18.204846761887097,20.88470612063087,38.43194603916263
12.355121816593904,-1.9367343124538223,43.07745572573402
1.8999564145748744,5.426534478727766,25.316190675075624
-7.702401950244427,4.788792963808303,37.46215369866337
1.8507163452428408,-6.753957391025296,31.39179495026613
5.332734661615316,10.918105619083317,5.233105573236976
4.991278876034491,7.189177346555814,21.77608901454513
-17.292878435149902,-10.0078342577824,45.154509671534974
-17.527476342152646,-24.32207369097474,32.79090871251612
8.471532968933545,-5.356935800113121,38.922257892542696
-3.4254668338527523,-6.750666056613474,25.534060981688985
17.41944764001332,9.420768724054687,45.82617429602312
-0.6937069683863065,7.172945341847512,30.52139510698201
4.619765622949071,-7.0085914015453215,34.81110136198075
13.796281278713751,24.260001639607125,19.490655610184724
-1.2699225724239802,-6.942305219921996,28.280992185352247
-11.078037607095894,-20.99813349699017,13.20417605303508
-5.022653074229524,6.431878694017509,34.915439447811
12.524071468592531,16.491848243545274,27.43416319065277
9.233188469727262,6.560043444205446,30.98731971847776
-3.9944411086555984,-1.6511517121521018,25.62583631882352
1.500637427534492,6.966146747985716,28.07482031370223
-9.545811951856733,-1.642753727122782,35.93413105762179
-14.090227753781026,-9.21458772380863,38.87332367782939
15.35395643360198,3.487295011616778,45.37163674094671
-18.59942880319887,-17.652223417179556,42.376708061195885
11.471563807560454,3.416268616458816,38.09403473123356
-9.368680166311323,-13.814692552080771,21.369590848067933
0.537573631738897,-0.3351226804353421,19.922962789620016
-0.9612610636937744,-1.7038223524132068,12.683373901529594
-10.703016682686563,2.925771766259218,40.91211940605573
4.204408449475217,-1.3995565231785931,29.60725407038833
-4.046039741828864,-8.328834344086246,4.43928597371058
-5.550787888079216,-7.711226925347725,23.096547507100794
13.305431064053463,20.77892785012684,23.583578191200303
-11.610481031336285,-12.955604293201011,29.44519339308213
1.9471827225527367,3.7414241329005313,7.733213906927542
5.867106177178702,5.235828911700375,24.87948007541777
-14.688191903374712,-3.283264094818344,44.217451562249074
10.831390715634925,11.72840816463242,28.974924273011705
-7.044573160568804,-2.5993305306338867,30.58406700668965
4.091034534006361,6.873995610201711,24.708759226552985
-0.5804249910134638,0.8493560369300805,21.522720846564425
16.30132046045142,16.33567116022973,37.80062782921828
-12.473091750913277,-19.985118952340805,21.778140011488546
-1.9090355631614184,3.219715930530328,27.98549570747825
5.695214955234119,8.23283114498748,18.570810000784768
-2.727943192392161,6.266071084956328,31.98909809573517
17.746052089604806,24.26718867855456,33.53023662666702
-7.3818130306970495,-7.425117034214207,25.607587211948807
0.4229453852387398,-7.317810770975613,30.37949312943448
-6.694401719426484,1.6537109872963989,33.74818883530924
7.143219798714627,-4.147337080961458,36.23684185505535
-12.20558537055951,-4.834668202019325,38.43503075507407
9.964607750995851,-0.9752157647162308,38.499786254631694
9.071943235432082,16.535749287927565,13.50067722487267
-15.67866395507067,-14.31024122767799,38.133790775723845
4.807667439202769,-3.8365606348471344,32.69780951155166
0.9272800223549932,1.7799828989073228,16.80601973107966
13.657230350593082,4.998944838367151,41.12246666580173
6.284620573348603,2.787899334721676,28.92368799513817
-0.2541951663467797,-2.6564689099395515,23.26644901887117
-6.031447176050282,-10.100129549794696,14.875017078141047
11.935517961337991,8.448529406534487,34.93011365304523
1.4241077256547354,-3.991685365656209,28.157621175899653
-14.588160600769196,-24.02841530386729,23.133432211809826
-1.0116063007072045,2.2411558429331127,25.207670853905224
-1.491868827217582,-5.377502083806039,25.85993731042011
10.043730948692389,-3.780460898767621,40.365625127804485
9.182725335802676,13.042467543252618,22.200700036319084
15.59924107681807,20.06205335431825,32.00323270908767
9.44869706339958,3.439886233453356,34.31711277348431
-2.70323906686062,-4.387689237777556,16.867239239136868
-8.235875446377564,-10.654089124238284,23.031877593377057
3.046353769323829,-6.802697092528538,32.789520221472294
15.739038054664206,8.784190540716986,42.68673288402128
-9.85877639528507,1.554026033511836,38.703832092746254
-2.6035500570131487,-4.77765840910422,22.06772032897312
-16.11661977860947,-6.797327387351408,44.82240261432421
13.789684660712684,14.365155964576203,33.45962830391552
-16.83432764741507,-20.95183914532537,34.55256650491687
-3.9986354974398575,-3.55729241686758,22.596403142481748
-12.599128112676803,-10.619036933886472,34.37469975785686
4.207071833299439,4.719653207273376,20.94398971336381
-2.5031613799359524,-4.623378250525214,9.67271821827291
-4.505218876929625,-0.0818296895719901,28.556512007275742
10.7404729260396,20.47600125250596,12.615483422155588
10.489346393183531,16.37973051201881,20.665215516089017
-6.737166896857502,-4.616577740025496,27.752542148507544
13.984617618661437,1.2921176153534806,44.09660455038463
2.967812147473963,1.698765323359112,23.114028197075253
-10.214717790165755,-5.0688167879309285,34.39123411702008
-12.51925033141245,-17.58341269315787,25.86529904765913
2.203545174208996,4.055891480248167,20.87185877943681
-7.984436764138834,5.702946234207238,38.428645404369725
18.583742881991444,18.575704587018247,41.5493498282202
-4.006687159848696,6.175329116612707,33.46198497718817
-0.4997631315517012,-1.0050846614751543,5.179269441293697
2.937195297513686,4.947881563927747,14.106113059815522
-0.1157751114167844,6.478762473366089,29.227259737055
11.872162860413544,0.4383249658971925,40.83330908303255
-12.64154766551891,1.367217982171122,43.2453494400094
17.147189910002815,13.037812130151728,42.62054500079507
-17.576627281285376,-14.310629111614862,42.62080869215097
6.390264432115401,0.4973908591631883,31.419091066779995
7.167309991728848,9.549183233257947,22.61573371159754
-5.866394396865539,-8.826578990756786,17.80545053797462
-11.201393237772004,-1.1131704994081029,39.219197628922736
-4.277831959785603,-7.02005067543228,24.762701523965028
-13.826064728932664,-14.940805499292612,32.94568561857056
-9.398360996124586,-15.595550164708882,17.60146621279226
2.934424856277368,-4.216376245843261,30.458796111768628
-10.577507244990056,-19.01549305041251,15.338444945910595
2.7430000283824536,4.917453364167336,10.951880314207434
4.611992631376092,2.0417847174046173,26.417372352607224
8.586639910190497,-0.6933688659493007,36.0433491593271
-15.78262524071485,-10.114128157912226,41.80789890484943
