theta,omega
0.2130452272994453,0.4929718761537172
-1.4336287742789546,0.3351268173212952
1.6653599369475725,0.8915448990860596
-1.665414910247392,-0.8926424290428853
1.665414910247392,0.8926424290428853
-1.665414910247392,-0.8926424290428853
-1.4665079299648895,1.0855231188031345
1.466511365459857,-1.0854545399153377
-1.2499001002261534,1.084087403940782
0.9255422720337732,-1.070926314832042
1.466418607097736,-1.0873061698105944
1.665414910247392,0.8926424290428853
-1.6653152711428014,-0.8906531560376837
1.6653152711428014,0.8906531560376837
1.466511365459857,-1.0854545399153377
-1.466511365459857,1.0854545399153377
-1.4487337958316389,-0.89191884022824
1.665414910247392,0.8926424290428853
-1.466511365459857,1.0854545399153377
-1.6653152711428014,-0.8906531560376837
1.466511365459857,-1.0854545399153377
-1.665414910247392,-0.8926424290428853
1.1242784147025238,0.9021621964768564
1.4664117361081137,-1.0874433275743949
-1.4664117361081137,1.0874433275743949
1.665414910247392,0.8926424290428853
-1.665387423597257,-0.8920936640574305
-1.665414910247392,-0.8926424290428853
1.466511365459857,-1.0854545399153377
1.665414910247392,0.8926424290428853
-1.466511365459857,1.0854545399153377
1.4664117361081137,-1.0874433275743949
-0.2780145871495132,1.0212587386462602
-1.665414910247392,-0.8926424290428853
1.521319670324749,-0.5410676373896711
1.2324764144668094,0.899664341390733
-0.5844615830316539,-0.9382114903346732
-1.466511365459857,1.0854545399153377
-0.4938131600712288,1.0386257063791988
1.4664117361081137,-1.0874433275743949
-0.5845611484418644,-0.9401977781004792
-1.5967241946935198,-0.2084048692830282
1.665414910247392,0.8926424290428853
0.3859442558109972,-1.0293270441482476
-1.665414910247392,-0.8926424290428853
-1.4664117361081137,1.0874433275743949
-1.4664117361081137,1.0874433275743949
-1.0336096336398748,1.076340050834442
1.665414910247392,0.8926424290428853
1.4664117361081137,-1.0874433275743949
1.4664701395206337,-1.0862774865546947
-1.665414910247392,-0.8926424290428853
-1.665414910247392,-0.8926424290428853
1.665414910247392,0.8926424290428853
-1.665414910247392,-0.8926424290428853
1.4664667040257306,-1.0863460654399515
-1.4664117361081137,1.0874433275743949
-1.4664117361081137,1.0874433275743949
1.665414910247392,0.8926424290428853
-1.6448371789329157,-0.6879517517691922
1.665414910247392,0.8926424290428853
1.5692922288141904,-0.0643827994582913
0.3858446954802291,-1.031313106020094
-1.6653152711428014,-0.8906531560376837
1.466511365459857,-1.0854545399153377
-1.4664117361081137,1.0874433275743949
1.4664941879850788,-1.08579743435217
1.5693884281992183,-0.0624623486092808
1.665414910247392,0.8926424290428853
-1.610541731890664,-0.3468313676132695
-0.4937135959763635,1.0406119251750916
-1.4664117361081137,1.0874433275743949
1.466511365459857,-1.0854545399153377
-1.665414910247392,-0.8926424290428853
1.466511365459857,-1.0854545399153377
-1.4664117361081137,1.0874433275743949
1.665414910247392,0.8926424290428853
-1.4664117361081137,1.0874433275743949
1.466511365459857,-1.0854545399153377
1.665414910247392,0.8926424290428853
-1.4664392200667409,1.0868946965140382
1.466511365459857,-1.0854545399153377
-1.4664392200667409,1.0868946965140382
-1.4664563975410736,1.0865518020942933
1.665414910247392,0.8926424290428853
-1.6653152711428014,-0.8906531560376837
1.466511365459857,-1.0854545399153377
1.4664873169952084,-1.0859345921253962
-1.466415171602922,1.087374748692601
-1.665414910247392,-0.8926424290428853
-1.665387423597257,-0.8920936640574305
1.466511365459857,-1.0854545399153377
1.665414910247392,0.8926424290428853
0.4938131600712288,-1.0386257063791993
-1.466511365459857,1.0854545399153377
1.665414910247392,0.8926424290428853
-1.5899649407205458,-0.1421775833909369
-1.665414910247392,-0.8926424290428853
-1.4664254780873844,1.0871690120459174
1.466511365459857,-1.0854545399153377
-1.6653839877660153,-0.8920250684352035
1.665414910247392,0.8926424290428853
-0.5845611484418644,-0.9401977781004792
-1.5693059715835809,0.0641084493489736
0.0624442898836619,-0.9994131095079902
-1.6653668086099418,-0.891682090327531
1.4664667040257306,-1.0863460654399515
-1.4664495265513204,1.086688959862862
0.5844615830316539,0.9382114903346732
1.665414910247392,0.8926424290428853
0.5845611484418644,0.9401977781004792
-1.665397731090999,-0.8922994509252967
1.466511365459857,-1.0854545399153377
-1.6653152711428014,-0.8906531560376837
-1.665414910247392,-0.8926424290428853
0.4937135959763639,-1.0406119251750918
1.4665079299648895,-1.0855231188031345
1.5693884281992183,-0.0624623486092808
1.665414910247392,0.8926424290428853
-1.6653942952597434,-0.8922308553024478
1.665414910247392,0.8926424290428853
-1.4664392200667409,1.0868946965140382
-1.4664598330359548,1.086483223209719
-1.4664392200667409,1.0868946965140382
1.665414910247392,0.8926424290428853
-1.4664598330359548,1.086483223209719
-1.4664323490770514,1.0870318542804054
1.665414910247392,0.8926424290428853
1.4664976234800269,-1.0857288554652051
-1.4664460910564563,1.0867575387467934
-1.6653152711428014,-0.8906531560376837
-1.5556710265168838,0.1988812871056757
1.4664735750155342,-1.0862089076692878
1.665414910247392,0.8926424290428853
-0.4749775495562887,0.146510787042644
1.665414910247392,0.8926424290428853
0.6701985905518482,-0.3681498358922001
-1.5624300823814834,0.132661608805075
-1.4664289135822126,1.0871004331632896
0.692448134475289,0.9314392891386688
1.4664667040257306,-1.0863460654399515
1.4664804460053624,-1.086071749897748
-1.6653668086099418,-0.891682090327531
0.925597217216696,-1.0698299538157985
-1.4664117361081137,1.0874433275743949
1.665414910247392,0.8926424290428853
-1.5487127337415116,0.2690774306516849
1.4664804460053624,-1.086071749897748
-1.4664117361081137,1.0874433275743949
1.5281884910079766,-0.4726608798650936
1.665414910247392,0.8926424290428853
-0.2524504646695666,0.1947846289456633
1.6653152711428014,0.8906531560376837
-1.4664598330359548,1.086483223209719
-1.6653839877660153,-0.8920250684352035
1.4664495265513204,-1.086688959862862
-1.6653152711428014,-0.8906531560376837
1.5007649792863775,-0.7452499410290022
-1.665377116103567,-0.891887877191489
-1.4664735750155342,1.0862089076692878
1.4664770105104403,-1.0861403287836662
1.5692887931218389,-0.0644513869849967
-1.4664117361081137,1.0874433275743949
-1.4664254780873844,1.0871690120459174
1.6036827601885066,0.2786119020017914
1.576247249042581,0.0057494121214425
-1.4664598330359548,1.086483223209719
1.6310776543834795,0.5506758751970455
1.6653908594284914,0.8921622596797995
0.3464830267580377,-0.3425906307925527
-1.4664667040257306,1.0863460654399515
-0.278100412224817,1.0195467222209584
-1.6653152711428014,-0.8906531560376837
1.4664976234800269,-1.0857288554652051
-1.4664701395206337,1.0862774865546947
-1.4664563975410736,1.0865518020942933
-1.6653702444411445,-0.8917506859486363
1.4664976234800269,-1.0857288554652051
0.9083277619409704,0.9160703329575391
