RMSE,Variance
1.7319061027114562,44682.7801823254
1.8449601389983985,45764.01210491295
1.6970829699074608,38239.27321844326
1.5287635188325783,31420.048222337537
1.494564006880066,29386.41769834196
1.355756633067472,29865.7250626576
1.3160069941775387,28013.227748227968
1.2343880058587802,36384.321497752106
1.2409318564538967,35007.23041232229
1.1625686920931788,34261.71737122244
1.1307170718790138,33284.31981315067
1.1364171756189796,32778.36530145802
1.150166932958309,32016.016544798684
1.1052972853366725,31506.422317717326
1.1026973887002811,30651.60699888154
1.072408597888102,29553.84659788002
1.0607038232142438,29209.04107505821
1.0607452219158866,28844.618661961555
1.0548209732062586,28531.208142046387
1.1182900757558802,28138.61230508478
0.9936671672430044,31821.83690680484
0.9904807118877192,31032.421024991327
0.9892977802573596,30237.140116612365
0.9009717374620686,30746.23676640947
0.8944292892913469,29861.858575580165
0.885174057525572,29466.192241441604
0.8721692743787233,31512.94454645108
0.8609299237661568,31892.13380443017
0.8551688360047482,31296.936198934105
0.8589539365299512,30883.543859164365
0.8567306064767964,30414.94000054565
0.8638651903138586,29937.44383102374
0.8620098179473271,29581.56687643628
0.8443644591316328,29212.93790585354
0.8434464756737169,28885.332040864567
0.843434276006557,28558.24826872607
0.8426092976612529,28138.77763500818
0.8412820477271807,27650.182333600555
0.8225114712812627,28274.937331536144
0.797782970494714,28972.44435179518
0.7846391766328444,29080.48091212206
0.706548153399541,29128.95392446276
0.6974082403042924,28765.065573959124
0.6943290473266193,28534.99447639492
0.6892650065109681,28257.639727714057
0.687978076907943,27868.453093000982
0.6873619631130181,27696.426083336053
0.6841244844989888,27473.59613660561
0.6836635502585059,27199.340737124938
0.685935219887042,26867.66804151782
0.6928934361940309,26608.70801910793
0.6905260551530108,26294.575885753857
0.6888450526918671,26034.928852273093
0.6840193893801965,25761.830316429103
0.6917109401454864,25471.015151834737
0.6904005921444542,25238.16600224484
0.6834467735346871,24983.34591964267
0.6482735557332495,25244.389139156425
0.622363320955785,24965.171691999527
0.5572169838867763,25047.99934429916
0.5486306870817805,24513.382040042605
0.5115451661112674,25286.62664517544
0.5101126088545052,25138.343469625364
0.5096809946047868,24977.01870601882
0.5094899835665093,24764.322831053967
0.508834515466709,24580.11904267482
0.510957247504918,24509.949363634845
0.5092879430844043,24363.15879091453
0.5081545819418685,24037.92193357324
0.4963486204208066,23622.66590716888
0.4926270968923174,23743.58895407328
0.4967490291571104,23578.335968657942
0.493339631463758,23520.157876106925
0.4712843688829596,23901.07835035377
0.4704970582183988,23713.19323872197
0.4572981512895681,23332.312188326938
0.4568218182910882,23049.638763090657
0.4563884361013356,22891.975904309285
0.4557627353084506,22663.60787507952
0.45520606864211,22506.296340478504
0.4549766931911647,22384.3129171198
0.4243715849544348,22368.267565324903
0.4230529485049744,22284.4927342419
0.4220552778316988,21930.40712465987
0.4189547892399283,21694.37842664495
0.4176118255790567,21662.84222531541
0.4155271362746753,21469.36138819729
0.4152522593529376,21354.04097687948
0.4106650982278902,21278.07227006248
0.410390217697585,21043.33588424104
0.4100046789468392,20838.6435567306
0.4093986499924339,20809.22083266284
0.4092244772675041,20663.387320134552
0.406677125589339,20856.44649529393
0.4058763257081584,20755.869800207507
0.4053422783786018,20732.64032700289
0.4032680441580203,20718.76500199512
0.3993631594233301,20606.65830601151
0.3981139225015622,20484.4517073554
0.3968927101556901,20356.169396848927
0.3968160973871599,20242.51665865593
0.3966091539964141,20133.82553623348
0.3958871463323815,20093.20902986604
0.3956190200433529,19950.930001697103
0.394753331289182,19906.40049165816
0.3947507776151518,19745.122304873887
0.393799630175134,19665.705815816244
0.3923104892855493,19503.35906324041
0.3749545294541808,20340.507319873137
0.3739137679706863,20205.574516488046
0.3760193043335263,20209.35496255312
0.3739389940444783,20127.040505801
0.3733574105747258,19967.567481620616
0.3739304413757897,19820.83902095073
0.3735444333208866,19708.86289749057
0.364005190146384,19597.65288281908
0.3609590687482056,19563.042204473342
0.3558996057062554,19852.63429454193
0.3496385286768738,19939.643331425283
0.3495490823934027,19831.57839261995
0.3491223764607328,19694.078032325648
0.3408388711726342,19657.967631530693
0.3407118327311487,19550.28760697801
0.3406201344506033,19458.05667310532
0.3402912233816073,19401.277215029888
0.332680101621041,19428.083191180533
0.332554530665582,19323.44790643772
0.3325154145510272,19202.888118564773
0.3314467359895566,19126.473830818897
0.3314496623969186,19001.5882035436
0.3312654062905754,18889.8120516986
0.3276852654928339,18833.918664584853
0.3272187318004083,18633.14936764819
0.3278316312956669,18589.70273937873
0.3272583408868804,18498.70105222235
0.3207648882289644,18673.906278847964
0.3207216536793615,18562.03581397855
0.3199122531561423,18439.04245745546
0.3199369785360185,18342.344146522304
0.3199930374802872,18259.961470765546
0.3196290533652577,18144.30623586877
0.3203235601354099,18035.725495415365
0.3202669545507165,17930.184168557287
0.3202902391710813,17833.931991357982
0.3201691815129642,17728.796662227025
0.3199094469530206,17652.76955538026
0.3187127498645205,17573.08718123225
0.3184290643913208,17460.188841295323
0.3166138641911671,17470.4074226571
0.316854049999706,17387.182461446468
0.3096560723489199,17465.173584056793
0.3089027554423217,17363.689306723852
0.3076707169527533,17299.26366618117
0.306687587605753,17203.681405832536
0.2836747739886748,18153.399923618388
0.2834639271770522,18044.87863616339
0.2810352009914191,18056.006726553
0.2805616974542937,17953.761104255012
0.280575169284392,17880.14899363998
0.2793651935948744,17813.5744562946
0.2788502180850952,17790.00656661666
0.2794976996831217,18087.09220983647
0.2792437625323824,18001.845597104624
0.2767780625336852,17911.21743357448
0.2765929836271188,17843.022644711586
