length_scale,nu
1.8886695310299404,1.5
1.8910020942572328,1.5
1.8928082112573623,1.5
1.8955713236828955,1.5
1.898268033819572,1.5
1.900873098448335,1.5
1.9035785659278344,1.5
1.906302569247447,1.5
1.9007933400430548,1.5
1.903491781833948,1.5
1.9051675677093345,1.5
1.90576251161145,1.5
1.908387216086588,1.5
1.9109370832231949,1.5
1.9131871252172103,1.5
1.9045810682708144,1.5
1.903845497428065,1.5
1.906439209266389,1.5
1.9084757275793327,1.5
1.905512377360255,1.5
1.9078737225910696,1.5
1.909733962883998,1.5
1.912322746701244,1.5
1.9115315063783167,1.5
1.9084727430211208,1.5
1.9105301043687608,1.5
1.912980017302354,1.5
1.9153064811159908,1.5
1.9168296919406336,1.5
1.919163232887329,1.5
1.919210489731211,1.5
1.9210669810072791,1.5
1.9235021972543147,1.5
1.9260626489881625,1.5
1.9273227766787977,1.5
1.9294558324830413,1.5
1.931959507413772,1.5
1.934458647757881,1.5
1.9369926318793065,1.5
1.9354933237939616,1.5
1.9375430656487755,1.5
1.939969893004134,1.5
1.9415338239552085,1.5
1.943143486246321,1.5
1.9432178621347764,1.5
1.9450124414251144,1.5
1.9473234531305363,1.5
1.947247874693216,1.5
1.949189696044064,1.5
1.951713551826984,1.5
1.9527214545067453,1.5
1.9535013195425568,1.5
1.9523772669260355,1.5
1.954127065310618,1.5
1.9511811293564163,1.5
1.9522704623533929,1.5
1.9546957480721727,1.5
1.956100838013392,1.5
1.9510389799241088,1.5
1.953236350569881,1.5
1.9556206226324144,1.5
1.9565288397628229,1.5
1.9589229619491075,1.5
1.9610902703503803,1.5
1.9632861476400143,1.5
1.965551252552584,1.5
1.9677421136395048,1.5
1.96936265302654,1.5
1.971780436003388,1.5
1.9735373419959112,1.5
1.974482853287068,1.5
1.976793163179857,1.5
1.9791331123624736,1.5
1.979063220084165,1.5
1.98132235944968,1.5
1.982245742379396,1.5
1.9845505057658024,1.5
1.98677038440282,1.5
1.9828635380255644,1.5
1.9848607279261816,1.5
1.9841518807946368,1.5
1.9854665633589048,1.5
1.9877500632601048,1.5
1.9766388527868808,1.5
1.978234676562721,1.5
1.98048133730036,1.5
1.9805241409603904,1.5
1.982741981723556,1.5
1.9850817313867444,1.5
1.9873877163730496,1.5
1.987861025241988,1.5
1.990078362748338,1.5
1.99071624669048,1.5
1.988478157773533,1.5
1.9906119730775973,1.5
1.9926822180356216,1.5
1.9946035875061008,1.5
1.9965577119383413,1.5
1.998483262015476,1.5
1.9994481669174289,1.5
2.0011777301836826,1.5
1.9843572009681407,1.5
1.9856288879871928,1.5
1.987096044491836,1.5
1.9891497351793537,1.5
1.99106482154414,1.5
1.9932282684753,1.5
1.9955064372268263,1.5
1.997256561467276,1.5
1.9979113941629647,1.5
1.9992682404447937,1.5
2.001553135229074,1.5
