length_scale
1.0
1.0
1.0
2.97282259121806
2.9651558727127085
2.3887610372419164
2.887197772803685
2.900339486542556
2.847616985503956
2.873283706086
2.80788789940916
2.303721106165482
2.3353345512644483
2.363078192432976
2.3824380386213204
2.4277914216605008
2.244078779975818
2.2506204398519296
2.258691942503187
2.273534805270179
2.286796306649108
2.293211839171094
2.303831052215015
2.350974543736522
2.1585106410711674
1.8981185212532063
1.9015719784079383
1.85751283446838
1.81505096807538
1.8225573977993823
1.828560433831244
1.8309500220452413
1.8258072041922369
1.828334556948073
1.8290966485827385
1.8314736462681849
1.831044714473835
1.8343292113235483
1.837637230652269
1.8402899332779727
1.843764539435847
1.8490351960227696
1.7356883560490162
1.7309242823165865
1.7096247525028487
1.7114925521585609
1.7150373627764952
1.7193524740573447
1.7143009449235675
1.6903681470575458
1.6904957221569463
1.694813820960867
1.6837344146772253
1.6815816575953024
1.67860180695137
1.6823889878270544
1.676877114715983
1.6222746834476591
1.6043510748766898
1.6035765442356646
1.601602596012346
1.603066939031063
1.5871124806247674
1.5857099722985235
1.573957704358898
1.5743644342987644
1.5478984225667791
1.5490584821485498
1.5511328085090512
1.5548999767714022
1.564139733481454
1.5680589359590118
1.5638310569678175
1.5662145233853015
1.5689107977253105
1.5719344974784588
1.5723733898443624
1.574816338965174
1.5728842774611795
1.572056661456356
1.5703208813037552
1.5558081460575728
1.513831181350566
1.514595361760041
1.4953158884234297
1.4957987511999522
1.4554683073642765
1.4412838895004343
1.417243227944988
1.4188392989196257
1.4223068850081506
1.4230023644412473
1.423683783654552
1.424415739904371
1.3980176738074428
1.3946784139733293
1.395397392778124
1.3958959225052954
1.3844575632334073
1.3839508643536365
1.384764635022356
1.3835624859022189
1.383473235006008
1.383684929487436
1.383343792345418
1.3848419246280292
1.386571879415474
1.3895612986758652
1.391085360743811
1.3895754961040734
1.3893483287295998
1.3907982477408696
1.385476214684699
1.3855468522917536
1.3874280452019094
1.3890790821305825
1.3906964355261002
1.3872289247293816
1.3743658755788597
1.370383077881478
1.3713194523597383
1.3726608370662408
1.3707270303328454
1.3712313685196242
1.369517642188974
1.358980000141962
1.3520236335660656
1.353665454879948
1.3526966502685775
1.352104156552969
1.3527975050067012
1.3533832407573596
1.3549970411261252
1.35536180969935
1.3335345853199438
1.332886716565769
1.334619530975624
1.3356814083460422
1.3370285380159632
1.3274459625638924
1.328964060610174
1.3290026982531231
1.329895613492641
1.330346291493121
1.3319359837325526
1.3307368582119556
1.330921182714267
1.3237974436979405
1.2906668102998011
1.2908706894886994
1.28939027583062
1.2902110054129166
1.2902795269405725
1.2916853098800043
1.2926862289461407
1.2942521877967348
1.295206075257438
1.279703368017277
1.281328632113247
1.2820220832746658
1.2757925820256288
1.2768737659778444
1.240179037838269
1.241319185607068
1.240667186012964
1.2416413597384015
1.2418094657433605
1.2411073053156014
1.2409800389956354
1.242268090204374
1.243487903749316
1.2439611831671071
1.2428321718428883
1.243541434002946
1.2446434465495284
1.2448145929564105
1.2457397829806918
1.2451810378004255
1.2459228171779688
1.2469732555133946
1.2476137659023014
1.2421930031651536
1.2427099539830817
1.2438279079323806
1.2448198565372646
1.2441094555897905
1.24543026430755
1.246404281213589
1.2474708918795692
1.245929315688367
1.2462386259210867
1.2468289282516791
1.24758843706481
1.2486270877136172
1.2311011116308348
1.226089801503944
1.2272687901267627
1.2277703721281163
1.2267384251932978
1.222075767707759
1.2227632285407333
1.2208343189890856
1.220877585968869
1.2219798485675462
1.2206492616065243
1.221306498595182
1.218013822688273
1.2179548945757748
1.2108785427025075
1.2102903418445492
1.2113138375796753
1.2123435607393809
1.2109649340714568
1.1915528355622982
1.1912233915380743
1.192575284373331
1.193464766559888
1.1933727462272237
1.1936153754418504
1.192372098156385
1.1903822346946416
1.189548208228514
1.1904932328429552
1.1911202161450054
1.1919853817556485
1.1892305034248034
1.189702816918037
1.1905092848116814
1.190921904722295
1.1916572626288733
1.1917158054278092
