length_scale
2.8034934901162
2.8034934901162
3.401745480423669
2.90012981916315
2.9315139615277883
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
9.999999999999996e-06
