RMSE,Variance,Train_RMSE
0.6678320264253097,20890.982,0.6643197233854002
0.6527451941179474,19503.44140625,0.6501206391088001
1.0409679001835674,22452.083984375,1.037630216304737
0.6981637024676737,20736.0390625,0.6967900263381568
0.8507460391234395,22213.3046875,0.8468400223495739
0.6927874301767247,23086.1796875,0.690040677464323
0.788267191978156,23266.759765625,0.7847724553500122
0.730891046432033,22972.98828125,0.7276240677673788
0.7814170300817352,24254.6171875,0.7777781108092553
0.94170785293788,24479.32421875,0.9370876859296202
0.7103629714907109,20967.76171875,0.7083930214886692
0.8471879760545385,22365.169921875,0.8432778131421667
0.8589163935228619,23581.787109375,0.8547707412317893
0.8763718362484536,22289.02734375,0.8723116178263134
0.7321215904517138,23222.91796875,0.7289278425394095
0.8321644625048008,23671.330078125,0.8282861318723483
0.7271103373460316,20768.646484375,0.7244885659960097
0.7695585404564569,22713.1875,0.7662104776743806
0.7120127976699752,23948.693359375,0.7085991829778627
0.7128402801417166,23435.67578125,0.7095815897673602
0.7194337699038746,23317.28515625,0.7166669861801304
0.7941557059098413,24805.90625,0.790239542813978
0.7749169995604377,20158.083984375,0.7737928654395679
0.8594579165728401,21252.2421875,0.8555300226861074
0.7294408857125275,23835.880859375,0.7262627790396865
0.7464444038112793,23750.013671875,0.7436093706735489
0.7752754447202284,21944.15234375,0.7726543203311972
0.6891769971279813,22656.61328125,0.6861869755635303
0.7118204305959072,23513.69140625,0.7094504506620256
0.8178330279026013,24165.603515625,0.8136892899860116
0.7421298010018257,23034.408203125,0.7390596853279275
0.8847267522895061,25270.4765625,0.8801789577191559
0.7672920874047682,25421.30859375,0.7641592526533437
0.75726785154603,23498.46484375,0.7548815270336552
0.773755045602352,22123.703125,0.7715219184482757
0.7446148679968062,21430.62890625,0.7426944585633043
0.8647257212136553,17895.93359375,0.8641639217121864
0.7317766376204201,23092.541015625,0.7295621831505653
0.8023720653272995,18211.8203125,0.8011912276252151
0.8369268834924936,18507.310546875,0.8360102714331873
0.822552271172027,18560.47265625,0.8212802475067167
0.8127010809787947,14706.267578125,0.8118546738374628
0.7868712746108032,18378.482421875,0.7853479152078922
0.8133495869824363,17739.642578125,0.8123074729087861
0.747879764087238,22894.15625,0.7447003625146169
0.7588414194436406,22061.09765625,0.7563746147922251
0.804020436762987,17166.2109375,0.8027845683172099
0.7214422116348533,20292.126953125,0.7197061486109577
0.7597135103237808,19150.841796875,0.7581822759100089
0.671572657378176,15165.9306640625,0.6706578466103869
0.8205749234173372,21413.794921875,0.8191225383905927
0.7229281617659061,18957.494140625,0.7210239081095137
0.6615776624369885,22465.93359375,0.6593390493615764
0.7546306262060889,19269.5234375,0.7539611417634338
0.7871177303578873,19030.83203125,0.7857137035453707
0.6175623245875809,21539.080078125,0.6145327129032169
0.5828732386877535,20886.27734375,0.5811974285222155
0.7938436001398492,20161.8203125,0.7925589138143511
0.6910606078939996,19704.5078125,0.6897303604077987
0.7454713878569987,18440.697265625,0.7448296470520673
0.779854796768064,19677.033203125,0.7789963540958067
0.5141492540116861,21590.5859375,0.511488924429887
0.6533644920580425,19432.18359375,0.6524536045775494
0.6403477198924028,20453.48828125,0.6393856972796206
0.565742897420194,21797.0546875,0.5626610403767253
0.5468361179571657,23107.2890625,0.5445532711277006
0.5680954341456144,21975.232421875,0.5662392371541813
0.721239499480085,16323.6650390625,0.7214746758219224
0.6656352484548047,17253.064453125,0.6655908618306211
0.6932257697525354,16299.9052734375,0.6931622424820758
0.4196112903883269,20067.015625,0.417771919316467
0.5489204804022993,12043.19140625,0.5496821025344112
0.652337222620095,16769.30078125,0.6522784226028421
0.5609892595990957,17052.384765625,0.5608558047765999
0.6262728228642347,15925.1025390625,0.6265945431946771
0.5861176460590863,14930.724609375,0.5865134106344538
0.574434513664706,13436.64453125,0.5752876113730234
0.5090711513929094,12800.76953125,0.5098611974131807
0.5751629796338548,15007.572265625,0.5757316799237459
0.5478675421191378,14658.1962890625,0.5483669631823725
0.5262048982425699,14670.73828125,0.5266686025911608
0.6002953348186747,24719.328125,0.5958258491078873
0.404125029003838,11084.9658203125,0.4050742255439201
0.5012917737900093,15955.4931640625,0.5019898963356263
0.4656089800416473,13558.09765625,0.4662701030865287
0.4393722626686011,18961.490234375,0.4389023584002913
0.4111309323661,14702.9951171875,0.4115083040786174
0.4582429444342232,13687.6435546875,0.4588780414126254
0.5195397597047723,15708.826171875,0.5199883276747335
0.4563757378173865,14307.4462890625,0.4568484926041755
0.4275230121191063,13729.7314453125,0.428414655917842
0.343450428320833,12244.6005859375,0.344373271555162
0.4408758829264945,19013.7890625,0.4400500497420383
0.4176048123897825,15641.337890625,0.4182214852524748
0.3491428241673231,13491.185546875,0.3497672853214219
0.3959889118045456,20830.453125,0.3939120572136156
0.4536319639859368,15150.998046875,0.4544093338139958
0.3389807991943487,12503.123046875,0.3397829482798635
0.3210083756742079,10877.3134765625,0.321785388069796
0.3385411310276147,11019.294921875,0.3395753233677529
0.3769521620170615,14997.3759765625,0.3777307981551512
0.3017829157643098,8394.9482421875,0.3026828796211001
0.3558626779276225,12246.4111328125,0.3569244611512462
0.3275448385567061,10229.404296875,0.328576697983435
0.3193230427297693,10905.767578125,0.3203528165563484
0.2989692682327483,11645.970703125,0.299605815447783
0.2708540126059419,9866.8642578125,0.2715481351559565
0.317489212929278,12223.4423828125,0.3184179654308162
0.2906626739299134,12728.27734375,0.2914003252925906
0.3051980148625511,9623.6396484375,0.3061659342091686
0.3092383173447079,11566.0625,0.3100820951079913
0.2918457763602125,8016.30712890625,0.2927939871173952
0.2885933235856159,12192.234375,0.2892759126945139
0.2953513695280791,10743.482421875,0.2961551106454935
0.2824766933988499,9272.5576171875,0.2833837839609616
0.3196029099237512,9362.52734375,0.3206951362574753
0.2539067340894902,8445.744140625,0.2547399953546253
0.1726039027757527,16178.0126953125,0.1705880763350389
0.2418494886182324,15060.232421875,0.2418390290963613
0.1707077777316931,16962.556640625,0.1686610198016237
0.2753819814210462,11999.609375,0.2756384993920032
0.277707784061567,12094.029296875,0.2783304301543723
0.2970610832979129,12539.42578125,0.2979394126965397
0.2117154103604435,12652.6572265625,0.2119796168726627
