x,y,z
-2.9311509454876976,-5.43091359520816,9.735697854643442
-3.912783472271789,-3.018542633684868,23.317220614563983
-10.942430149934715,-11.86817757241714,29.02278793078308
-13.169718871558857,-4.950293443098608,40.21116150875364
3.246117110017775,5.389006292003187,14.757602014692642
12.110732230665642,18.02616427508937,23.784286597417697
14.284390498220118,10.931460746477702,37.87724441250893
7.527196818673307,0.0917516649809348,33.69274707078615
-8.950052529619557,-15.290919390097612,16.148717579714273
-16.725660744595597,-22.94969233489306,31.941789285754343
9.74180030442134,18.74623558995586,11.321797607218912
17.746052089604806,24.26718867855456,33.53023662666702
-4.384522243607718,5.501070645672477,33.43085247088975
-17.895647741858383,-15.895333408891664,42.10338599208115
13.984617618661437,1.2921176153534806,44.09660455038463
1.846308864489992,3.801716825371172,3.9202576959149655
2.412276223450037,5.998500148415906,25.55821976606891
-13.558404339048954,-23.679406363690703,19.53359053909757
-8.11080683523252,-16.1509116831578,8.304769405975168
18.583742881991444,18.575704587018247,41.5493498282202
2.5409077985392674,-7.156663616368662,32.49106430293653
13.796281278713751,24.260001639607125,19.490655610184724
-12.64154766551891,1.367217982171122,43.2453494400094
17.41944764001332,9.420768724054687,45.82617429602312
5.332734661615316,10.918105619083317,5.233105573236976
8.471532968933545,-5.356935800113121,38.922257892542696
-4.046039741828864,-8.328834344086246,4.43928597371058
-17.292878435149902,-10.0078342577824,45.154509671534974
7.718742962021659,12.183501942353727,17.9096454867058
10.922720465697168,10.698066434598358,30.397434728448328
-7.959386415785882,-2.5764590106363587,32.31070753103904
-7.984436764138834,5.702946234207238,38.428645404369725
-14.73912991039746,-14.636096336750008,35.55160245845128
-12.881494955063015,-18.762456243440685,25.28038668650113
15.789976030169855,25.245281267999683,25.758126557095327
-11.078037607095894,-20.99813349699017,13.20417605303508
14.751806169279902,17.634068336573247,32.4162888224899
-5.571135920546993,-8.523070426776403,18.128585684531853
2.461764665885862,-0.9634888357259288,26.11249082902773
-0.3776878627055959,-0.92638829884544,16.459989765271768
