length_scale,nu
1.9849683097535948,1.5
1.9872485648657725,1.5
1.9894284364294728,1.5
1.9894844844182973,1.5
1.9861369632421453,1.5
1.987627106843895,1.5
1.989557858863897,1.5
1.991785713820623,1.5
1.993411212920708,1.5
1.990918018824013,1.5
1.993126964130577,1.5
1.995317335900072,1.5
1.997285821839449,1.5
1.9979276723154584,1.5
1.9998948127782736,1.5
2.0018999554381027,1.5
2.0041709590765846,1.5
2.002966130975438,1.5
2.0048108521693644,1.5
2.0061171382844054,1.5
1.9958932366740767,1.5
1.9980490306683552,1.5
2.0002394854393417,1.5
2.0023932789629906,1.5
2.0030843405045817,1.5
2.0042383667653723,1.5
2.005650354281754,1.5
2.007848151199801,1.5
2.009961228084227,1.5
2.012331141852641,1.5
2.012183580355734,1.5
2.0123572571460864,1.5
2.0145153378368423,1.5
2.016333061514616,1.5
2.01828448662887,1.5
2.02005040005911,1.5
2.022098170146036,1.5
2.024272170683219,1.5
2.026387472134201,1.5
2.028125424096229,1.5
2.0287377861540272,1.5
2.029407595206946,1.5
2.029389370829596,1.5
2.031241355607265,1.5
2.033157224723741,1.5
2.033397634312993,1.5
2.035519961467922,1.5
2.036279675827001,1.5
2.02819478629786,1.5
2.030175893292319,1.5
2.032164396170235,1.5
2.031334103838768,1.5
2.029865508775674,1.5
2.030367977432799,1.5
2.0321583041773392,1.5
2.0311333516926293,1.5
2.032994193453333,1.5
2.035009314879303,1.5
2.0360177756015294,1.5
2.036950531799392,1.5
2.038983404529306,1.5
2.04051726058669,1.5
2.033627593905236,1.5
2.0326978224487524,1.5
2.034264910582729,1.5
2.0357132758138388,1.5
2.03768838249139,1.5
2.038948825236945,1.5
2.0225908695170345,1.5
2.0244732005196773,1.5
2.0263280016853376,1.5
2.028335075629633,1.5
2.030133911835037,1.5
2.031899341611662,1.5
2.033823827174746,1.5
2.0350380576932103,1.5
2.03690932000874,1.5
2.036788760301527,1.5
2.019176790320928,1.5
2.021095514404594,1.5
2.023033088839786,1.5
2.02419141347133,1.5
2.0261055449525567,1.5
2.0266357675324587,1.5
2.028482639887762,1.5
2.028394576631154,1.5
2.029237540658833,1.5
2.029867611554906,1.5
2.0317254025129565,1.5
2.0329088546790683,1.5
2.034829821820414,1.5
2.036161420386004,1.5
2.037970180560702,1.5
2.039845217406591,1.5
2.0385351235270464,1.5
2.040418959535189,1.5
2.041231748886088,1.5
2.0430704143640948,1.5
2.044824447808178,1.5
2.04671907117002,1.5
2.045767507744609,1.5
2.043981749376534,1.5
2.044908360797907,1.5
2.04645887363599,1.5
2.047060718788157,1.5
2.048929116312621,1.5
2.044182188675681,1.5
2.044917784905284,1.5
2.0441683733222304,1.5
2.045921455603524,1.5
2.047707543804101,1.5
2.033587952979774,1.5
2.0353976335749007,1.5
2.0367566509331065,1.5
2.037545530625408,1.5
2.038204188884944,1.5
2.039869273455876,1.5
2.040778069881492,1.5
2.0413525830504105,1.5
2.0428605237760977,1.5
2.0443469666237384,1.5
2.0459781277200224,1.5
2.047803983109999,1.5
2.049372495269754,1.5
2.050877650756771,1.5
2.052623847012508,1.5
2.0391514851877126,1.5
2.0378426858271976,1.5
2.039494403072921,1.5
2.0406393332517245,1.5
2.041848816386973,1.5
2.043590294570063,1.5
2.0452781830786684,1.5
2.046901787958511,1.5
2.0459081692665944,1.5
2.0476185096730264,1.5
2.0451234532637126,1.5
2.045705118965871,1.5
2.044797293978132,1.5
2.045739655316236,1.5
