theta1,theta2,omega1,omega2
1.884955592153876,2.5132741228718345,-0.6,0.2000000000000001
0.0,2.5132741228718345,0.6000000000000001,0.2000000000000001
6.283185307179586,0.0,-0.8,-0.6
6.283185307179586,0.0,0.0,0.4000000000000001
5.026548245743669,0.6283185307179586,0.6000000000000001,1.0
4.39822971502571,0.0,1.0,0.6000000000000001
0.0,5.654866776461628,0.6000000000000001,0.8
0.6283185307179586,6.283185307179586,0.8,0.8
0.0,6.283185307179586,-0.8,0.8
0.0,6.283185307179586,0.0,0.8
0.0,1.884955592153876,1.0,0.8
1.884955592153876,6.283185307179586,-1.0,-1.0
2.5132741228718345,6.283185307179586,-1.0,0.0
0.0,5.654866776461628,-0.8,1.0
3.141592653589793,5.654866776461628,-1.0,-1.0
0.0,6.283185307179586,0.8,-0.6
0.0,5.654866776461628,1.0,0.8
0.0,6.283185307179586,1.0,0.0
5.654866776461628,5.654866776461628,-0.1999999999999999,0.0
0.0,4.39822971502571,1.0,0.8
6.283185307179586,3.141592653589793,-1.0,-1.0
5.026548245743669,5.654866776461628,-0.1999999999999999,-0.1999999999999999
6.283185307179586,5.654866776461628,1.0,-0.3999999999999999
6.283185307179586,4.39822971502571,-1.0,-0.8
5.654866776461628,5.026548245743669,-0.6,-1.0
6.283185307179586,6.283185307179586,0.8,0.2000000000000001
0.0,6.283185307179586,1.0,1.0
5.026548245743669,5.026548245743669,-0.3999999999999999,-1.0
6.283185307179586,5.026548245743669,1.0,-0.3999999999999999
5.654866776461628,5.654866776461628,-0.8,-1.0
1.2566370614359172,6.283185307179586,1.0,0.4000000000000001
0.0,5.026548245743669,1.0,0.8
5.654866776461628,5.654866776461628,-0.3999999999999999,-1.0
6.283185307179586,6.283185307179586,-0.1999999999999999,-1.0
5.654866776461628,6.283185307179586,-0.3999999999999999,-0.8
6.283185307179586,6.283185307179586,0.0,0.8
1.2566370614359172,6.283185307179586,1.0,0.6000000000000001
5.654866776461628,3.769911184307752,0.4000000000000001,-1.0
5.026548245743669,5.026548245743669,-1.0,-1.0
5.654866776461628,6.283185307179586,-0.1999999999999999,0.2000000000000001
5.654866776461628,6.283185307179586,-0.3999999999999999,-0.8
4.39822971502571,6.283185307179586,1.0,0.6000000000000001
1.884955592153876,6.283185307179586,1.0,0.0
6.283185307179586,4.39822971502571,0.2000000000000001,-1.0
0.6283185307179586,6.283185307179586,0.8,0.4000000000000001
5.026548245743669,6.283185307179586,-1.0,-0.3999999999999999
5.026548245743669,5.026548245743669,-0.6,1.0
5.654866776461628,6.283185307179586,-0.3999999999999999,1.0
3.141592653589793,0.0,-0.8,0.2000000000000001
6.283185307179586,5.026548245743669,-0.8,0.4000000000000001
5.654866776461628,5.654866776461628,0.0,0.8
6.283185307179586,6.283185307179586,0.2000000000000001,0.8
5.026548245743669,5.654866776461628,-1.0,1.0
3.769911184307752,0.0,-0.8,0.6000000000000001
5.654866776461628,5.026548245743669,-1.0,-1.0
6.283185307179586,6.283185307179586,0.4000000000000001,0.8
0.0,1.884955592153876,1.0,-1.0
0.0,6.283185307179586,0.8,-0.3999999999999999
0.0,5.654866776461628,1.0,0.2000000000000001
1.2566370614359172,6.283185307179586,1.0,-0.1999999999999999
3.141592653589793,2.5132741228718345,-1.0,0.8
6.283185307179586,5.654866776461628,0.4000000000000001,-0.3999999999999999
1.2566370614359172,6.283185307179586,0.6000000000000001,0.4000000000000001
5.654866776461628,6.283185307179586,-0.3999999999999999,1.0
5.026548245743669,5.654866776461628,-1.0,-1.0
2.5132741228718345,6.283185307179586,0.2000000000000001,-0.8
6.283185307179586,4.39822971502571,0.2000000000000001,1.0
0.0,5.654866776461628,1.0,1.0
3.769911184307752,5.026548245743669,1.0,0.8
6.283185307179586,5.654866776461628,0.4000000000000001,-0.8
3.141592653589793,2.5132741228718345,1.0,-1.0
6.283185307179586,4.39822971502571,0.0,-1.0
5.654866776461628,6.283185307179586,-0.3999999999999999,0.4000000000000001
5.026548245743669,0.0,1.0,0.0
5.654866776461628,5.654866776461628,-1.0,0.8
5.654866776461628,5.026548245743669,0.2000000000000001,0.8
0.6283185307179586,6.283185307179586,0.2000000000000001,0.0
6.283185307179586,6.283185307179586,-0.3999999999999999,-1.0
5.654866776461628,6.283185307179586,-0.3999999999999999,0.8
3.769911184307752,3.141592653589793,-1.0,1.0
3.769911184307752,0.6283185307179586,-0.8,-1.0
5.026548245743669,5.654866776461628,-1.0,0.6000000000000001
6.283185307179586,6.283185307179586,0.6000000000000001,0.6000000000000001
5.654866776461628,0.0,1.0,-0.1999999999999999
0.0,6.283185307179586,0.4000000000000001,-0.1999999999999999
0.0,6.283185307179586,0.8,-0.3999999999999999
5.026548245743669,0.0,0.2000000000000001,-0.3999999999999999
4.39822971502571,5.654866776461628,1.0,1.0
6.283185307179586,6.283185307179586,0.6000000000000001,0.8
6.283185307179586,4.39822971502571,-1.0,0.0
5.026548245743669,6.283185307179586,-1.0,0.4000000000000001
0.0,6.283185307179586,1.0,0.6000000000000001
5.026548245743669,6.283185307179586,-1.0,-0.8
5.026548245743669,5.654866776461628,-0.6,-1.0
5.026548245743669,6.283185307179586,-1.0,-0.8
6.283185307179586,6.283185307179586,0.2000000000000001,1.0
4.39822971502571,3.141592653589793,0.6000000000000001,-0.3999999999999999
5.654866776461628,6.283185307179586,-0.3999999999999999,-0.1999999999999999
4.39822971502571,1.884955592153876,0.2000000000000001,1.0
5.026548245743669,3.141592653589793,1.0,0.4000000000000001
5.026548245743669,5.654866776461628,-1.0,0.0
0.6283185307179586,6.283185307179586,1.0,-0.6
3.141592653589793,3.769911184307752,-1.0,1.0
3.769911184307752,2.5132741228718345,-1.0,0.4000000000000001
5.026548245743669,6.283185307179586,-1.0,0.4000000000000001
0.6283185307179586,6.283185307179586,1.0,0.2000000000000001
0.0,5.654866776461628,1.0,0.6000000000000001
6.283185307179586,6.283185307179586,0.4000000000000001,1.0
5.654866776461628,6.283185307179586,-0.1999999999999999,0.2000000000000001
5.654866776461628,2.5132741228718345,1.0,1.0
0.6283185307179586,6.283185307179586,1.0,-0.6
3.769911184307752,6.283185307179586,0.6000000000000001,0.6000000000000001
6.283185307179586,5.026548245743669,0.2000000000000001,0.0
5.026548245743669,5.654866776461628,-1.0,-0.8
0.0,5.654866776461628,1.0,-1.0
5.026548245743669,5.654866776461628,-1.0,0.6000000000000001
5.026548245743669,6.283185307179586,-1.0,0.6000000000000001
0.0,5.026548245743669,0.8,-0.6
0.0,5.026548245743669,1.0,1.0
5.026548245743669,6.283185307179586,-1.0,1.0
2.5132741228718345,6.283185307179586,-0.1999999999999999,0.2000000000000001
3.141592653589793,6.283185307179586,0.2000000000000001,1.0
6.283185307179586,5.654866776461628,-1.0,-1.0
0.0,6.283185307179586,0.4000000000000001,-1.0
3.141592653589793,3.141592653589793,-1.0,-0.6
5.026548245743669,3.769911184307752,1.0,1.0
2.5132741228718345,6.283185307179586,-0.3999999999999999,0.4000000000000001
6.283185307179586,6.283185307179586,0.4000000000000001,-0.8
5.026548245743669,6.283185307179586,-1.0,0.2000000000000001
5.026548245743669,5.026548245743669,-0.8,1.0
6.283185307179586,6.283185307179586,0.4000000000000001,0.8
5.026548245743669,6.283185307179586,-1.0,0.4000000000000001
5.654866776461628,6.283185307179586,-0.3999999999999999,0.2000000000000001
5.654866776461628,6.283185307179586,-0.6,1.0
6.283185307179586,5.026548245743669,-0.8,-1.0
0.0,6.283185307179586,0.4000000000000001,-0.8
6.283185307179586,5.654866776461628,0.2000000000000001,1.0
0.0,5.026548245743669,1.0,0.4000000000000001
6.283185307179586,6.283185307179586,0.4000000000000001,1.0
2.5132741228718345,6.283185307179586,-0.1999999999999999,-0.3999999999999999
0.0,6.283185307179586,0.4000000000000001,-1.0
0.6283185307179586,6.283185307179586,1.0,0.0
5.654866776461628,6.283185307179586,-0.1999999999999999,0.6000000000000001
5.654866776461628,6.283185307179586,-0.3999999999999999,-1.0
6.283185307179586,1.2566370614359172,-0.8,0.0
6.283185307179586,6.283185307179586,0.4000000000000001,-0.1999999999999999
0.0,6.283185307179586,0.8,0.2000000000000001
1.2566370614359172,6.283185307179586,-1.0,0.8
5.026548245743669,5.654866776461628,-1.0,-0.8
5.654866776461628,6.283185307179586,-1.0,0.2000000000000001
0.0,4.39822971502571,1.0,-1.0
5.026548245743669,1.884955592153876,1.0,0.8
6.283185307179586,6.283185307179586,0.4000000000000001,0.0
1.884955592153876,6.283185307179586,-1.0,1.0
5.026548245743669,6.283185307179586,-1.0,0.0
5.026548245743669,6.283185307179586,-1.0,0.6000000000000001
3.769911184307752,3.141592653589793,-1.0,0.0
6.283185307179586,6.283185307179586,0.6000000000000001,-1.0
0.6283185307179586,6.283185307179586,1.0,0.4000000000000001
0.0,4.39822971502571,1.0,0.8
5.654866776461628,3.141592653589793,1.0,1.0
6.283185307179586,6.283185307179586,0.2000000000000001,0.8
1.884955592153876,6.283185307179586,-1.0,1.0
3.141592653589793,6.283185307179586,0.2000000000000001,-0.3999999999999999
0.0,6.283185307179586,0.6000000000000001,-0.1999999999999999
1.884955592153876,6.283185307179586,-1.0,1.0
5.026548245743669,5.026548245743669,-0.8,0.8
0.0,6.283185307179586,1.0,-1.0
5.654866776461628,6.283185307179586,-1.0,1.0
5.026548245743669,6.283185307179586,-1.0,-0.6
5.026548245743669,6.283185307179586,-1.0,0.2000000000000001
3.769911184307752,6.283185307179586,0.8,0.2000000000000001
0.0,6.283185307179586,1.0,-1.0
6.283185307179586,6.283185307179586,0.8,-0.3999999999999999
5.654866776461628,5.654866776461628,-0.3999999999999999,1.0
5.654866776461628,5.654866776461628,-1.0,0.4000000000000001
5.654866776461628,6.283185307179586,-0.3999999999999999,0.0
0.0,5.654866776461628,1.0,0.2000000000000001
6.283185307179586,6.283185307179586,-1.0,-0.6
6.283185307179586,5.026548245743669,0.6000000000000001,0.8
5.654866776461628,5.654866776461628,-0.8,1.0
6.283185307179586,6.283185307179586,0.2000000000000001,0.0
2.5132741228718345,6.283185307179586,-0.1999999999999999,-0.1999999999999999
6.283185307179586,6.283185307179586,0.4000000000000001,1.0
6.283185307179586,5.654866776461628,0.4000000000000001,0.4000000000000001
0.0,6.283185307179586,0.0,-0.1999999999999999
3.769911184307752,6.283185307179586,0.8,-0.1999999999999999
0.6283185307179586,6.283185307179586,1.0,-0.6
6.283185307179586,6.283185307179586,-0.3999999999999999,1.0
0.0,6.283185307179586,0.2000000000000001,-0.6
5.026548245743669,5.654866776461628,-1.0,-0.6
0.0,6.283185307179586,1.0,0.8
5.654866776461628,6.283185307179586,-0.8,1.0
6.283185307179586,5.654866776461628,-0.3999999999999999,0.8
0.0,5.654866776461628,1.0,0.0
0.0,5.654866776461628,1.0,0.8
3.769911184307752,1.2566370614359172,-1.0,-0.1999999999999999
4.39822971502571,3.141592653589793,0.0,0.2000000000000001
6.283185307179586,4.39822971502571,0.2000000000000001,-1.0
0.0,5.654866776461628,1.0,-0.8
5.654866776461628,6.283185307179586,-0.3999999999999999,0.4000000000000001
5.026548245743669,6.283185307179586,-1.0,1.0
5.654866776461628,5.654866776461628,-0.1999999999999999,0.4000000000000001
5.654866776461628,6.283185307179586,0.0,0.2000000000000001
6.283185307179586,5.654866776461628,0.0,0.6000000000000001
0.6283185307179586,5.654866776461628,0.6000000000000001,-0.1999999999999999
5.026548245743669,6.283185307179586,-1.0,0.8
6.283185307179586,5.654866776461628,0.6000000000000001,-0.8
5.026548245743669,6.283185307179586,-1.0,1.0
5.026548245743669,5.654866776461628,-1.0,1.0
0.6283185307179586,6.283185307179586,1.0,-0.6
5.654866776461628,6.283185307179586,-0.3999999999999999,1.0
1.884955592153876,5.654866776461628,-0.8,0.8
6.283185307179586,6.283185307179586,-0.8,0.0
5.026548245743669,6.283185307179586,-1.0,-0.1999999999999999
5.654866776461628,6.283185307179586,-0.1999999999999999,-0.8
0.0,5.654866776461628,1.0,0.4000000000000001
6.283185307179586,6.283185307179586,-1.0,0.4000000000000001
5.654866776461628,6.283185307179586,-1.0,1.0
3.769911184307752,2.5132741228718345,-1.0,0.8
5.026548245743669,5.654866776461628,-0.8,-0.1999999999999999
6.283185307179586,5.654866776461628,0.6000000000000001,-0.1999999999999999
0.0,4.39822971502571,1.0,1.0
0.0,5.654866776461628,0.8,0.0
6.283185307179586,6.283185307179586,0.4000000000000001,0.8
6.283185307179586,5.654866776461628,0.0,0.4000000000000001
3.141592653589793,6.283185307179586,0.4000000000000001,-0.3999999999999999
0.0,5.654866776461628,0.8,-0.8
0.0,3.141592653589793,1.0,-1.0
6.283185307179586,5.654866776461628,0.4000000000000001,-1.0
6.283185307179586,6.283185307179586,-0.8,0.4000000000000001
5.026548245743669,5.654866776461628,-1.0,1.0
2.5132741228718345,6.283185307179586,-0.6,0.6000000000000001
5.026548245743669,2.5132741228718345,0.6000000000000001,-0.8
5.654866776461628,6.283185307179586,-0.1999999999999999,0.4000000000000001
0.0,6.283185307179586,1.0,-1.0
0.0,6.283185307179586,1.0,0.8
5.654866776461628,3.141592653589793,1.0,0.4000000000000001
5.654866776461628,6.283185307179586,-0.8,1.0
6.283185307179586,5.654866776461628,-1.0,1.0
0.0,6.283185307179586,0.0,1.0
6.283185307179586,5.654866776461628,0.4000000000000001,-0.8
0.0,5.654866776461628,0.8,-0.6
5.654866776461628,6.283185307179586,-0.8,1.0
5.654866776461628,6.283185307179586,-0.8,0.6000000000000001
3.141592653589793,0.6283185307179586,-1.0,1.0
6.283185307179586,3.769911184307752,-0.6,-0.3999999999999999
0.0,6.283185307179586,1.0,0.8
5.026548245743669,6.283185307179586,-0.8,-0.3999999999999999
2.5132741228718345,6.283185307179586,-0.3999999999999999,-0.3999999999999999
5.026548245743669,4.39822971502571,1.0,0.8
1.884955592153876,6.283185307179586,-1.0,1.0
5.654866776461628,1.2566370614359172,0.8,0.6000000000000001
6.283185307179586,5.654866776461628,-1.0,-1.0
1.884955592153876,6.283185307179586,-0.8,-0.3999999999999999
6.283185307179586,6.283185307179586,-0.8,0.0
5.654866776461628,6.283185307179586,-1.0,0.8
6.283185307179586,4.39822971502571,0.6000000000000001,0.6000000000000001
3.141592653589793,6.283185307179586,0.2000000000000001,0.0
0.6283185307179586,6.283185307179586,1.0,-0.1999999999999999
3.141592653589793,0.6283185307179586,-0.6,-0.3999999999999999
0.0,6.283185307179586,0.6000000000000001,-0.3999999999999999
5.654866776461628,6.283185307179586,-1.0,-0.3999999999999999
5.026548245743669,5.654866776461628,-1.0,0.6000000000000001
3.769911184307752,2.5132741228718345,-1.0,0.6000000000000001
1.884955592153876,5.654866776461628,-0.8,0.8
6.283185307179586,6.283185307179586,-1.0,0.4000000000000001
5.654866776461628,6.283185307179586,-0.8,0.6000000000000001
6.283185307179586,6.283185307179586,-1.0,0.0
0.0,6.283185307179586,0.8,-1.0
5.654866776461628,6.283185307179586,-0.3999999999999999,-1.0
5.654866776461628,3.769911184307752,-0.8,0.8
0.6283185307179586,6.283185307179586,1.0,-0.6
3.141592653589793,1.884955592153876,-1.0,-0.3999999999999999
0.0,5.654866776461628,0.8,0.6000000000000001
6.283185307179586,6.283185307179586,0.6000000000000001,0.4000000000000001
6.283185307179586,5.654866776461628,0.4000000000000001,0.6000000000000001
0.0,6.283185307179586,1.0,0.0
0.0,6.283185307179586,0.8,0.0
6.283185307179586,6.283185307179586,0.0,1.0
6.283185307179586,5.654866776461628,0.4000000000000001,0.6000000000000001
5.026548245743669,5.654866776461628,-1.0,0.8
5.654866776461628,6.283185307179586,-0.1999999999999999,0.8
0.6283185307179586,6.283185307179586,1.0,-0.8
0.0,6.283185307179586,1.0,-1.0
5.026548245743669,6.283185307179586,-1.0,0.4000000000000001
6.283185307179586,5.654866776461628,0.0,-0.1999999999999999
1.884955592153876,6.283185307179586,-0.8,0.2000000000000001
0.6283185307179586,6.283185307179586,1.0,0.0
6.283185307179586,6.283185307179586,0.4000000000000001,-1.0
5.026548245743669,5.654866776461628,-1.0,-0.1999999999999999
5.654866776461628,5.654866776461628,-0.1999999999999999,0.8
3.769911184307752,5.654866776461628,1.0,-0.6
5.654866776461628,0.6283185307179586,1.0,0.6000000000000001
6.283185307179586,5.026548245743669,-1.0,-0.1999999999999999
4.39822971502571,5.026548245743669,1.0,-1.0
0.0,6.283185307179586,1.0,-0.8
0.0,6.283185307179586,1.0,0.6000000000000001
5.654866776461628,5.654866776461628,-1.0,0.8
6.283185307179586,6.283185307179586,0.6000000000000001,-0.8
5.026548245743669,5.654866776461628,-1.0,0.6000000000000001
5.026548245743669,6.283185307179586,-1.0,-0.6
5.026548245743669,0.6283185307179586,0.4000000000000001,0.8
0.0,5.026548245743669,1.0,0.8
1.884955592153876,6.283185307179586,-0.8,-0.3999999999999999
5.654866776461628,6.283185307179586,-0.8,1.0
5.654866776461628,6.283185307179586,-0.6,0.6000000000000001
5.026548245743669,6.283185307179586,-1.0,-1.0
3.769911184307752,3.141592653589793,-1.0,0.0
5.654866776461628,6.283185307179586,-0.8,1.0
5.026548245743669,6.283185307179586,-1.0,0.6000000000000001
5.026548245743669,6.283185307179586,-0.8,1.0
5.026548245743669,3.769911184307752,1.0,-0.1999999999999999
5.654866776461628,6.283185307179586,-0.6,1.0
6.283185307179586,6.283185307179586,0.2000000000000001,0.8
6.283185307179586,6.283185307179586,0.4000000000000001,0.4000000000000001
5.654866776461628,6.283185307179586,-0.8,0.4000000000000001
6.283185307179586,5.654866776461628,0.4000000000000001,1.0
