RMSE,Variance
2.0114584022408266,2861.4043
1.9521761850961048,3438.47021484375
1.949929312519602,3837.159423828125
2.036256362903135,4322.02392578125
1.9326317408907872,4303.7958984375
1.6650359740737015,4196.794921875
1.787954959287479,5381.29638671875
1.6820239809048436,6448.32421875
1.658974895610181,6042.92919921875
1.6659545522104346,6325.22509765625
1.4179684033037545,7187.568359375
1.2690206832430149,7552.61865234375
1.2783013479739336,7622.6708984375
1.009291037424909,8124.33203125
1.1704414972117485,7346.45458984375
1.0390527727965424,7916.126953125
1.0111298802052169,8541.908203125
0.8815999508786387,8076.11474609375
0.9486077276663932,8739.1943359375
0.96748998052936,8884.654296875
1.184339510706319,9780.30078125
1.1539954740492575,10896.841796875
1.1965958587310166,10199.119140625
1.0523719895462935,10062.7060546875
1.0692291673946412,10452.0263671875
1.056701201158036,9595.751953125
1.0759373486899817,10131.037109375
1.021832445699998,10995.119140625
1.1220698500213109,11159.990234375
0.9272896690196104,10639.3505859375
0.948658529951974,10218.4365234375
0.8217450941707302,10676.6728515625
0.8962469932027212,11624.5537109375
0.8848348741353081,11724.1171875
1.112448603011123,12790.783203125
1.321533092167037,12917.8154296875
1.02561765588664,12380.9765625
0.920805183952965,11482.8076171875
0.9596545206099109,10949.9521484375
1.3435635592657065,12243.076171875
1.2030369876668017,12491.67578125
1.035188912047892,10979.0400390625
0.8872853688263624,11437.796875
0.954022369913582,11911.787109375
0.8933858200183755,11918.0498046875
0.8456738744037252,12477.5634765625
0.9181117336892008,11950.29296875
0.7257932460618177,11527.5205078125
0.8344090985435076,12788.3515625
0.775247951102654,12527.443359375
0.7787342247815779,11050.09375
0.715947542816091,12918.3662109375
0.8125714403128038,11857.404296875
0.701745788607943,11696.689453125
0.9400893765821982,13088.1796875
0.7334317094027587,12569.1875
0.7681823477513999,11406.8798828125
0.8475424732201681,12142.5478515625
0.8045506634923804,12757.4296875
0.7673039876461378,11351.7802734375
0.8174459101311043,12568.201171875
0.67022567817418,12124.6259765625
0.758152801327996,12422.3798828125
0.7307570451684184,12934.15234375
0.7423895574129449,11871.630859375
0.7506207916274271,11820.1181640625
0.7575184653754506,12946.115234375
0.7367110033963788,11846.6328125
0.8544945747095668,12460.7197265625
0.7687055917319967,12010.1435546875
0.5415055789355337,13322.412109375
0.6370884997516796,13637.6591796875
0.623913931289189,12086.572265625
0.6031666006385414,12565.9736328125
0.7866107007033891,12928.7578125
0.6631025369265003,11477.9013671875
0.592615346053889,12004.900390625
0.5927015885913129,12341.21875
0.6572815818190528,13018.6953125
0.5841242551132375,13646.505859375
0.5942448860510096,12315.6875
0.5620256925444231,13359.0048828125
0.6121857686048214,12530.94140625
0.6191943986334872,11652.8369140625
0.644818816227106,12456.5087890625
0.6077723274191621,13530.8134765625
0.5942616182611422,13437.4169921875
0.6335503525070376,12553.8466796875
0.5919601356798321,11890.482421875
0.6450887816611727,11885.328125
0.5838429215960222,11795.763671875
0.5494209936546222,11728.74609375
0.5513178706521004,12373.4638671875
0.576194270274103,12162.8466796875
0.5776164001523759,12601.2109375
0.4887203212882395,11267.615234375
0.4782948812585219,12680.05859375
0.50852141711103,11986.525390625
0.549676487265787,11098.953125
0.6093026771083478,12598.005859375
0.4833710643268956,12710.291015625
0.4718674737778425,12096.2685546875
0.4900497298173406,12512.388671875
0.4829267810300846,12877.931640625
0.466021188201163,11547.9140625
0.5024955542859109,12357.4453125
0.4881864649335684,12645.3642578125
0.5052784358853472,11742.7646484375
0.453072609620692,12390.7783203125
0.5421941289939105,13488.166015625
0.5140121811982189,10958.8896484375
0.5468663077213044,12180.9697265625
0.4736447932404316,12001.609375
0.5076720838309483,12381.3896484375
0.507847690147467,13221.322265625
0.4748892290698503,11244.9814453125
0.4919910219471018,11854.880859375
0.4610513442094381,12165.3779296875
0.479418526741279,12961.6826171875
0.5010675447529512,12799.67578125
0.4930131743081675,10997.75
0.4705503010008136,12340.35546875
0.4928770741105101,12855.3876953125
0.4736582314427236,12348.900390625
0.4692718618402755,12497.6923828125
0.5171643305147247,10523.3955078125
0.5118857037078522,12387.32421875
0.5115371035778966,12965.96875
0.4366192560080546,11875.6171875
0.503058821496196,11769.8896484375
0.509314777611178,11283.7197265625
0.4702219210215975,11546.3779296875
0.5280860255061531,11441.306640625
0.5348203491338563,12678.9736328125
0.4693343163115461,10887.822265625
0.4526228476167275,11655.9287109375
0.5335611970882598,11254.951171875
0.4766848613962983,11747.79296875
0.5252555038393323,11640.1591796875
0.5226341389631568,12456.8203125
0.531419612487374,12122.4765625
0.5082583955906733,12696.400390625
0.4398476728174247,10005.7666015625
0.5225989235369283,12216.4169921875
