theta1,theta2,omega1,omega2
2.0931211008203614,1.6318829113378088,-0.5744942788129845,0.2332093989289746
0.2759648783325505,2.948304945809244,0.5538214332389656,-1.055981282225689
6.266906451251421,-0.3216566688172003,-0.8131045539681192,0.3380359450194436
6.283835857190529,0.0192379940023537,0.0387020629865797,0.3614713347279928
5.134510382130343,1.5131164201526734,0.679518265716112,0.5403173435106553
4.448566486937968,1.0036924965567966,1.066825329343482,0.7246588642837858
0.6220751828444037,6.362145009131756,0.5329721139599937,-1.3750575627187656
1.2204528699473698,5.201248648519288,0.880543958711211,1.4199056706104645
0.5418034891495215,4.427722931072752,-0.5052723737672747,4.869010424005977
0.583034874719052,5.068235717175636,0.151204712877352,2.660411901156342
0.2054476966349868,2.2081056013675497,1.0122553429256045,-0.5635669754903232
2.477663882631332,5.367751802552821,-1.0867123490533552,-1.2854935033522268
3.0805668843188423,5.273512213599996,-1.101391625878236,-1.9481631806149813
0.4884144953987764,3.9944869515736383,-0.5155928262551633,4.5136857146339695
3.706687071708645,5.947845406500629,-1.2071202584388858,-3.2409153992934736
0.7080527021186614,7.303341459020373,0.5318721516793803,-3.59938265572602
0.6327424578443814,7.0389007947192495,0.8637696970804626,-3.4041158708567787
0.7132542693270811,7.873741877440568,0.7485425917087463,-4.538215517587524
6.279057153246182,6.254429694127576,-0.2811791055558287,-0.6284355707684337
0.4828040032570056,5.295950804404841,0.9293923078354728,-2.2259877802112795
6.571418703296372,2.629480533103956,-1.0074825844675712,0.7969289672740554
5.712530944087383,8.243394214780556,-0.4337995788669696,-4.542154188411604
6.922075284420371,7.09622007231423,0.7439532972388981,-4.438606258690216
6.687252638212956,3.683925996169615,-0.9455708418375424,1.7918007705708052
6.153542171705337,4.667852763549891,-0.6469519501466062,0.5246861984008072
6.991053322605194,7.425337246572877,0.6056591172388699,-3.135519489431492
0.709543749529013,7.894723532641243,0.8458375945227643,-3.795551445792788
5.640198128148397,7.119020543608474,-0.6569901397982078,-3.8016647751012047
6.846082316628984,6.27175790469431,0.7773372566267899,-3.952481724995638
6.186597036541901,4.818690548803944,-0.7811319849666168,1.6411449113018812
1.7841099237705775,4.300877866287943,1.1512274371582063,2.529501939317546
0.5568730733602628,6.162358702688752,0.8983296981642223,-2.810404194098452
6.239637007029436,5.534312563992287,-0.4971064162373583,-0.0695704082110722
6.837520180993812,4.702835586788404,-0.1585306148089371,1.9499264290435008
6.298460946661445,6.002250913399362,-0.4706136388776128,0.4218635740655412
6.866220181898636,5.068235717175665,0.1512047128773507,2.6604119011563023
1.7835696139649784,4.283736885891535,1.1709581902637545,2.725563352604191
6.105123384271241,5.35854710390927,0.1691571893926824,-3.759887635745774
5.576509989518693,5.564222103346878,-1.1085785758577626,-0.4329757670740987
6.343571130129565,6.778453778445583,-0.2670961176688737,-0.2782041625914295
6.298460946661445,6.002250913399362,-0.4706136388776128,0.4218635740655412
5.017111402648368,6.086978159479023,0.9252661364969184,-2.4230264558822743
2.432301178627766,4.804618065906318,1.1397272720129874,2.4852034598840675
6.718505939896978,4.004365300977771,0.0947805851278255,-0.6299969197486192
1.2182716049582487,5.15603457309657,0.8451095392456532,1.1237944739882282
5.698147806312972,6.563487663163275,-1.0426805853409389,0.641835465977169
5.63056932507487,6.888136488061559,-0.6333736431504122,-1.345874400053973
6.310382914952433,6.263298063654746,-0.3157344929482253,1.6241223532050548
3.158740078726288,0.356487527130828,-0.7332867737318101,1.1367670293831935
6.725537292030278,3.75457016114606,-0.605038886006383,3.368623506722282
6.309871817422634,7.015951354535847,-0.0758538883158399,-1.5385742562552924
6.904398031980821,5.654293522056653,0.273920064024406,1.4732372684062716
5.647878218931965,6.328613768815113,-0.9274522909040848,1.2297854484666495
3.804095055941114,0.704205135859828,-0.7005378604052789,1.380622880926638
6.124569580402457,4.304833157827884,-0.9713908714122936,1.659012983868735
6.943126060340084,6.299967648485359,0.3918731383259106,0.1060204688826155
0.2117481371671521,2.383805516103431,0.829302576401701,-2.4488750964946058
0.7078793541780168,7.333901563157309,0.550413606261189,-3.484013232416972
0.6351190072865528,7.064316777123382,0.8044244301040211,-3.921893203560028
1.7851778057794476,4.342640673924191,1.0924327522694717,1.947252100681295
3.4030023428093106,2.752788691196167,-0.903510658276088,1.1052741431827084
6.872507082139781,5.583953645085465,0.2908008007286937,-0.8451551104761483
1.7771141494325735,4.215148401941626,0.7953455597098725,3.1740697468497903
