RMSE,Variance,Train_RMSE
9.878908891698694,37566.797,9.824642195683325
8.706653718566198,44180.3046875,8.676453809677989
8.92336721816424,49607.68359375,8.892788282636
8.363886547196593,50863.93359375,8.349186495519557
8.00727799868937,47302.296875,8.018824757279091
8.288283586996998,67683.921875,8.315740304259014
8.272969160221345,66420.140625,8.339055316372868
8.654912616813595,67326.7109375,8.7539189225267
8.886786948856459,66854.7734375,8.994792237986557
8.6277288166293,66408.3515625,8.739871137629907
9.274385806453292,64358.7734375,9.394030123526685
9.061933042447738,57291.63671875,9.181996214726572
8.58258018939745,53980.296875,8.703319187380181
8.3806483172993,74733.828125,8.48448502982824
7.981141968190516,78320.75,8.06610209353006
8.516004365844887,53798.55078125,8.612935400024897
8.724954702518732,82786.359375,8.829726090907663
8.609547667278974,57253.21875,8.722018078122836
7.821418428306207,62568.96484375,7.9132983945661
8.517327236972518,57333.46484375,8.627602047562787
8.602332205700307,57450.265625,8.718616785765578
8.336600754058232,62533.0234375,8.45384096743608
8.83988546640891,65672.1875,8.959387912268069
7.915627973545749,60400.171875,8.019530051014884
8.225425724350494,62879.33203125,8.34295080002524
8.207056734772477,52218.14453125,8.313609825447354
8.285818215104412,55462.5,8.398145457426367
8.21407400134664,64736.859375,8.303917897787874
8.511703251863926,51933.51953125,8.616826960128563
8.318879183648768,57618.984375,8.41580792709899
7.968595293343511,64803.8671875,8.053277818948276
7.94135134399357,68093.9296875,8.00322968344399
7.559258937704309,57965.6171875,7.595052573177333
7.364759208672713,65101.97265625,7.3795309668717985
7.306970456860149,56946.1171875,7.327256095614002
7.143450240356333,56460.36328125,7.135446101807537
7.121385836841351,53486.046875,7.112948712135954
7.018758561836035,59567.53515625,7.032882865295959
6.888240928031908,64005.703125,6.887651333101175
6.874365171018479,54034.625,6.877547679994232
6.825402908485888,52061.24609375,6.808016027234383
6.799455980092245,51388.578125,6.779357707692363
6.841944251031799,57101.86328125,6.827870149939619
6.752099488872191,49001.140625,6.741551643658745
6.903261843665521,49337.0234375,6.88174473430962
6.754985289627256,53127.359375,6.7355489791033065
6.815722887580008,51349.3125,6.795262130795732
6.969664701305135,57369.296875,6.94100452371744
7.082816809557795,53344.0625,7.05719367581144
6.704725528156421,53056.796875,6.693582773687768
6.888922919027792,57129.68359375,6.862166072726502
6.948052519347445,56989.0703125,6.928016237484637
7.078359282736665,51450.578125,7.063084847855089
7.023857468361371,53592.5,7.008362219505357
7.273546235654251,49663.72265625,7.265173059561325
7.507252447761984,53586.19921875,7.476449584459532
7.078192538572722,51213.0625,7.0552818033821945
7.5417704017503135,52352.83203125,7.523836887565463
7.436676749276194,51354.9375,7.41993557482957
7.0120794354881735,56909.55859375,6.989883947921077
7.037155630587524,48011.23828125,7.027224527738381
