RMSE,Variance
1.887246030995029,50815.58267800347
1.921919562298378,49961.96099226036
1.4839400220351853,45308.56383754416
1.09023109300891,36637.91938149267
1.0793199295167772,38577.54874646752
1.04994287462253,35728.47699732771
0.9628543070225668,36807.35828526945
0.9326835505305928,35412.38387674291
0.9527409095226655,36397.3467434482
0.9328786897608494,35183.20936165742
0.9124181809766504,33305.91051134113
0.8904140662225714,31862.59439749099
0.8997302811022861,35737.21480992659
0.8985935927076782,35114.01114594633
0.9008782314057244,34233.14826917286
0.8897505614178943,33134.51045350169
0.7794038915928289,34242.117024660845
0.7688469072431593,33223.53234898304
0.7410815098816844,32503.311666378428
0.7294763958784242,31698.162196883022
0.7273478628887874,31155.62124928168
0.7302943149348798,30633.62866340399
0.7518129653279246,31008.704170364483
0.7471909281992055,30550.495464736498
0.748933182629107,29961.130654384546
0.751285923845708,29419.88662560316
0.7545944386078246,29019.66369323351
0.7510104689118343,28425.003869449665
0.7376768038595097,29367.84788856709
0.7291805249200642,29556.21249033176
0.6981159972916113,31081.82145948732
0.6925162096577874,30671.5148223194
0.6889767731053343,30287.324081595776
0.6870151542190273,31047.147699700272
0.6836691906662371,30726.59422997982
0.6624347958154839,30277.15030302625
0.657492498838781,29790.29584142724
0.6314008824585026,30092.98010417463
0.6176369812153741,29792.655762660102
0.6173998727585867,29546.134495206534
0.616621478870447,29346.5199195682
0.6162254887399724,28901.63987784751
0.6099244550137074,28605.535660484013
0.6088910430875095,28328.591904724864
0.5997463001776253,28013.816408888284
0.5903897545334916,27677.345784633428
0.5871475753916392,27443.48894885956
0.5863404104977161,27142.356681041416
0.5871025361916328,26857.43767858135
0.5871526825718466,26636.097126965986
0.5803203706722966,26595.322315248453
0.5794481749527352,26375.27070808897
0.5690878095973658,26195.088220649614
0.5695946232012115,25937.833065582054
0.5658938292444986,25664.145170871227
0.5620012367384465,25923.451006169576
0.5595896387821424,25779.47669975982
0.5595103620960089,25608.673958281703
0.5723892855210969,25687.78333340556
0.5717739209663842,25546.39214161704
0.5697455266699837,25273.659019467694
0.5609329769567488,24919.285043006585
0.5333958336040168,24839.30620741866
0.5322174167478849,24613.09481304293
0.5311421164864757,24444.02966769205
0.5290423357181708,24569.0608175584
0.5286595088409535,24394.57662028363
0.522118316987602,23945.81699755242
0.5220375142879512,23766.00747189443
0.5094802508567643,23696.951906108
0.5081989915043257,23383.1789637857
0.4932383153821841,24015.7686870569
0.4949225051392659,23971.6312782947
0.4846339758642267,23619.402376632555
0.485198529210165,23498.68100191784
0.4840164204949837,23317.009312254097
0.4787274261785985,23093.55733920639
0.4765561136597411,22671.26619080924
0.4761643815915298,22486.859353651616
0.4685133536308234,22084.898613807258
0.4618537782440504,22010.229718042352
0.4590533747848282,21738.610970586367
0.4574285831415745,21578.643332385
0.4524739199644995,21368.738814091004
0.4502110850969504,21531.007149759123
0.4501927841365312,21391.882012076017
0.4497663294171019,21156.700555528143
0.4496910668264495,20942.03079862204
0.4475745734654968,20848.106043781707
0.4304445806079771,20787.304480852377
0.4291311482534912,20661.07689762152
0.4289698367951957,20538.612893359707
0.4272563377720336,20380.181711082736
0.4260274045963413,20290.71729288772
0.4254610949316718,20101.081456642936
0.4241251649742993,19926.34495088072
0.3922990706602297,20278.36833586866
0.395016471297803,20438.013894109183
0.3946482707738838,20294.630494438217
0.3942276325369999,20222.56629005292
0.38578108367911,20222.954621889217
0.3833225217278066,20083.95608152676
0.3825938882744208,19988.231693100566
0.3824713451720232,19804.23077790761
0.3808256285828256,19674.085874086628
0.3781243791514806,19683.34742776162
0.3750402380816194,19679.77960114012
0.3748350011116525,19574.788332982105
0.3746105703168413,19467.78897121262
0.3745670227781345,19356.59044751648
0.3732192901050112,19360.278092561144
0.3731350838566785,19249.7470755733
0.3739165444442041,19128.162888019742
0.3719338829552552,19166.23255493763
0.371674342479907,19067.01730084122
0.3708348061923824,18933.645225452376
0.3691473882907946,18821.6629486872
0.3667835528403552,19083.248074736188
0.3632050314156737,18968.7241788128
0.3628266081028314,18875.79310898295
0.3625898312847625,18769.411707392366
0.3589325843137605,18679.545630541787
0.3584107038406257,18597.475029222187
0.3582408156783951,18492.6429154738
0.3562550813432817,18434.4910779705
0.3317719610539393,19440.88306483667
0.3316588011963148,19341.6268238553
0.3298219596907317,19250.376023767923
0.3283020913636578,19173.51627670373
0.3280063679455641,19039.546911297184
0.3201508739847208,19028.645099613583
0.3200006874309139,18896.143723772377
0.3185664580948354,18808.332192239413
0.3181843865409209,18712.724978316903
0.3149080563268407,18660.584412330834
0.3107628841522696,18930.73734054397
0.3056209303133058,18888.99256321778
0.3053162991330568,18789.271700060253
0.2995625828740471,19365.211821760087
0.2991923852498486,19274.17559302657
0.2988575722103691,19186.64099251276
0.2983285918838766,19079.217195859896
0.2978097161428832,18909.542196200506
0.2926862743953229,18919.40797779648
0.2925840905378633,18822.264152624582
0.2922720680225518,18715.81027379792
0.2921239590478787,18642.390024738663
0.2919690235801974,18526.704579725665
0.2908811691795718,18420.784003709163
0.2899691705956806,18306.428226088297
0.2896199843020248,18215.951868981203
0.2888349931217994,18154.091486926594
0.2882614824026223,18092.866403947697
0.2843110903769246,18327.54953857641
0.2839585915087385,18257.86921824727
0.283080500929372,18085.32738706765
0.2828911871803647,18002.784976912604
0.2819832988163883,17844.73434503744
0.2816400311237703,17736.907994574358
0.2796247721502299,17909.546073111236
0.2788779381453226,17862.43761298975
0.2788766813770037,17787.039873500715
0.2787953313235546,17696.715399761648
0.2786371857321629,17597.430049087136
0.2777221772117201,17569.84543897286
