theta1,theta2,omega1,omega2
4.232417071827957,4.980394637535176,-0.3644919107940392,-2.440386734872149
2.41996628120784,5.084911828146559,0.3436220725915583,2.473077745245714
-0.0182464856116241,-0.3967169003955286,-0.8492157234470878,2.0309482709997737
6.296947410116674,0.2626653119212188,1.050841555578641,0.0194775264780196
6.9927290591496005,7.894723576270874,0.8458375958194086,-3.7955515203920807
0.2794552631515148,3.1187747046044025,0.8144062704736962,-2.7519537097301714
3.798638108393628,0.5650954439826598,-1.0608516186052104,-0.2247375134642588
6.562806054233235,2.3758809475031453,-0.8059478319973558,2.833057733697828
0.5741317385800395,5.208579315371886,-0.8775223920633297,3.2458636048099967
6.857317046146917,5.208579316362834,-0.8775223921929622,3.2458636069224536
2.484547198785956,-0.5650954439827037,1.0608516186052075,0.2247375134642406
6.562640570331101,3.1187747046043994,0.8144062704736964,-2.7519537097301696
0.3362314495571807,2.866960961925373,-0.7867210219121538,3.1922315860524755
0.709543749529013,7.894723532641243,0.8458375945227643,-3.795551445792788
0.0182464856116241,0.3967169003955286,0.8492157234470878,-2.0309482709997737
6.26942320424258,-0.2626653119187717,-1.0508415555790729,-0.0194775264815932
3.45877934841444,3.260200941469922,1.0995650629800606,1.0095820275681582
4.463767555927777,8.06082461677554,-1.0900500489413232,-3.288080794504773
2.0916031526754235,1.6279057025845458,-1.098001097527938,-0.976541391514891
5.023457132843606,6.343925677708024,0.7623150200462736,-4.0891374890315975
3.928903329469033,1.953928182637748,-0.8729788960374084,1.4853998973025335
4.449727101251021,1.028663863052605,0.9085284813964054,-0.8363381824173892
0.2057444337998565,2.2083653161130306,1.0318804528903744,-0.3697157900737055
0.5681728858658551,6.343980374515071,0.7149731115016186,-4.531370218760488
1.213168592375948,-0.8561454216416735,-1.0857670400734842,-0.6949857038737575
6.693785554664237,4.452409977929964,0.976135370800417,-1.4983992469861966
6.629839775147516,3.172755616124643,-0.9881882675741238,1.1630591778659565
6.264938821569329,-0.3967169003679262,-0.8492157234485779,2.0309482709633526
